cell_type_tumor,sample,0
T cell CD4,Lambrechts_Thienpont_2018_6149v2_BT1299,535
T cell CD4,Lambrechts_Thienpont_2018_6149v2_BT1300,612
T cell CD4,Lambrechts_Thienpont_2018_6653_BT1375,127
T cell CD4,Lambrechts_Thienpont_2018_6653_BT1376,73
T cell CD4,Lambrechts_Thienpont_2018_6653_BT1377,58
T cell CD4,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,310
T cell CD4,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,287
T cell CD4,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,301
T cell CD4,Laughney_Massague_2020_GSM3516662,7
T cell CD4,Laughney_Massague_2020_GSM3516663,1227
T cell CD4,Laughney_Massague_2020_GSM3516667,486
T cell CD4,Laughney_Massague_2020_GSM3516669,23
T cell CD4,Laughney_Massague_2020_GSM3516670,29
T cell CD4,Laughney_Massague_2020_GSM3516672,366
T cell CD4,Laughney_Massague_2020_GSM3516674,20
T cell CD4,Leader_Merad_2021_311,380
T cell CD4,Leader_Merad_2021_313,585
T cell CD4,Leader_Merad_2021_317,926
T cell CD4,Leader_Merad_2021_318,645
T cell CD4,Leader_Merad_2021_324,446
T cell CD4,Leader_Merad_2021_326,433
T cell CD4,Leader_Merad_2021_328,621
T cell CD4,Leader_Merad_2021_332,236
T cell CD4,Leader_Merad_2021_334,267
T cell CD4,Leader_Merad_2021_336,1
T cell CD4,Leader_Merad_2021_340,516
T cell CD4,Leader_Merad_2021_342,613
T cell CD4,Leader_Merad_2021_38,640
T cell CD4,Leader_Merad_2021_40,883
T cell CD4,Leader_Merad_2021_42,582
T cell CD4,Leader_Merad_2021_43,937
T cell CD4,Leader_Merad_2021_45,964
T cell CD4,Leader_Merad_2021_47,991
T cell CD4,Leader_Merad_2021_48,260
T cell CD4,Leader_Merad_2021_51,773
T cell CD4,Leader_Merad_2021_52,490
T cell CD4,Leader_Merad_2021_53,416
T cell CD4,Leader_Merad_2021_57,260
T cell CD4,Leader_Merad_2021_58,831
T cell CD4,Leader_Merad_2021_59,800
T cell CD4,Leader_Merad_2021_62,1249
T cell CD4,Leader_Merad_2021_95,1520
T cell CD4,Leader_Merad_2021_97,709
T cell CD4,Leader_Merad_2021_99,652
T cell CD4,Leader_Merad_2021_103,639
T cell CD4,Leader_Merad_2021_107,614
T cell CD4,Leader_Merad_2021_111,632
T cell CD4,Leader_Merad_2021_116,1817
T cell CD4,Leader_Merad_2021_297,1466
T cell CD4,Leader_Merad_2021_298,377
T cell CD4,Leader_Merad_2021_344,454
T cell CD4,Leader_Merad_2021_398,406
T cell CD4,Leader_Merad_2021_414,1469
T cell CD4,Leader_Merad_2021_415,1922
T cell CD4,Leader_Merad_2021_448,566
T cell CD4,Leader_Merad_2021_452,575
T cell CD4,Leader_Merad_2021_456,579
T cell CD4,Leader_Merad_2021_460,600
T cell CD4,Leader_Merad_2021_464,542
T cell CD4,Leader_Merad_2021_468,597
T cell CD4,Leader_Merad_2021_472,574
T cell CD4,Leader_Merad_2021_481,1364
T cell CD4,Leader_Merad_2021_851,849
T cell CD4,Maynard_Bivona_2020_LT_S66,115
T cell CD4,UKIM-V-2_P4_tumor_primary,448
T cell CD4,UKIM-V-2_P5_tumor_primary,517
T cell CD4,UKIM-V-2_P6_tumor_primary,334
T cell CD4,UKIM-V-2_P8_tumor_primary,30
T cell CD4,UKIM-V-2_P9_tumor_primary,984
T cell CD4,UKIM-V-2_P10_tumor_primary,1462
T cell CD4,UKIM-V-2_P13_tumor_primary,1686
T cell CD4,UKIM-V-2_P14_tumor_primary,1019
T cell CD4,UKIM-V-2_P16_tumor_primary,699
T cell CD4,UKIM-V-2_P17_tumor_primary,213
T cell CD4,UKIM-V_P1_tumor_primary,187
T cell CD4,UKIM-V_P2_tumor_primary,321
T cell CD4,UKIM-V_P3_tumor_primary,408
T cell CD4,Zilionis_Klein_2019_p1t1,189
T cell CD4,Zilionis_Klein_2019_p1t2,230
T cell CD4,Zilionis_Klein_2019_p1t3,113
T cell CD4,Zilionis_Klein_2019_p1t4,142
T cell CD4,Zilionis_Klein_2019_p4t1,445
T cell CD4,Zilionis_Klein_2019_p4t2,393
T cell CD4,Zilionis_Klein_2019_p4t3,572
T cell CD4,Zilionis_Klein_2019_p6t1,596
T cell CD4,Zilionis_Klein_2019_p6t2,620
T cell CD4 dividing,Chen_Zhang_2020_NSCLC-1,4
T cell CD4 dividing,Chen_Zhang_2020_NSCLC-2,4
T cell CD4 dividing,Chen_Zhang_2020_NSCLC-3,12
T cell CD4 dividing,Chen_Zhang_2020_NSCLC-6,13
T cell CD4 dividing,Chen_Zhang_2020_NSCLC-7,15
T cell CD4 dividing,Chen_Zhang_2020_NSCLC-11,62
T cell CD4 dividing,Goveia_Carmeliet_2020_patient_32_tumor_primary,0
T cell CD4 dividing,Goveia_Carmeliet_2020_patient_40_tumor_primary,0
T cell CD4 dividing,Goveia_Carmeliet_2020_patient_41_tumor_primary,2
T cell CD4 dividing,Goveia_Carmeliet_2020_patient_42_tumor_primary,1
T cell CD4 dividing,Goveia_Carmeliet_2020_patient_45_tumor_primary,0
T cell CD4 dividing,Goveia_Carmeliet_2020_patient_46_tumor_primary,0
T cell CD4 dividing,Goveia_Carmeliet_2020_patient_50_tumor_primary,0
T cell CD4 dividing,Guo_Zhang_2018_P0616A_TTC,0
T cell CD4 dividing,Guo_Zhang_2018_P0616A_TTH,0
T cell CD4 dividing,Guo_Zhang_2018_P0616A_TTR,2
T cell CD4 dividing,Guo_Zhang_2018_P0616A_TTY,1
T cell CD4 dividing,Guo_Zhang_2018_P0616P_TTC,0
T cell CD4 dividing,Guo_Zhang_2018_P0616P_TTH,0
T cell CD4 dividing,Guo_Zhang_2018_P0706_TTC,1
T cell CD4 dividing,Guo_Zhang_2018_P0706_TTH,1
T cell CD4 dividing,Guo_Zhang_2018_P0706_TTR,11
T cell CD4 dividing,Guo_Zhang_2018_P0706_TTY,4
T cell CD4 dividing,Guo_Zhang_2018_P1010_TTC,0
T cell CD4 dividing,Guo_Zhang_2018_P1010_TTH,0
T cell CD4 dividing,Guo_Zhang_2018_P1010_TTR,6
T cell CD4 dividing,Guo_Zhang_2018_P1010_TTY,1
T cell CD4 dividing,Guo_Zhang_2018_P1118_TTC,0
T cell CD4 dividing,Guo_Zhang_2018_P1118_TTH,1
T cell CD4 dividing,Guo_Zhang_2018_P1120_TTC,0
T cell CD4 dividing,Guo_Zhang_2018_P1120_TTH,0
T cell CD4 dividing,Guo_Zhang_2018_P1120_TTR,11
T cell CD4 dividing,Guo_Zhang_2018_P1120_TTY,1
T cell CD4 dividing,Guo_Zhang_2018_P1202_TTC,0
T cell CD4 dividing,Guo_Zhang_2018_P1202_TTH,1
T cell CD4 dividing,Guo_Zhang_2018_P1202_TTR,3
T cell CD4 dividing,Guo_Zhang_2018_P1202_TTY,0
T cell CD4 dividing,Guo_Zhang_2018_P1208_TTC,0
T cell CD4 dividing,Guo_Zhang_2018_P1208_TTH,2
T cell CD4 dividing,Guo_Zhang_2018_P1219_TTC,0
T cell CD4 dividing,Guo_Zhang_2018_P1219_TTH,0
T cell CD4 dividing,Guo_Zhang_2018_P1219_TTY,0
T cell CD4 dividing,He_Fan_2021_LUAD1,19
T cell CD4 dividing,He_Fan_2021_LUAD2,107
T cell CD4 dividing,He_Fan_2021_LUAD3,15
T cell CD4 dividing,He_Fan_2021_LUAD4,25
T cell CD4 dividing,He_Fan_2021_LUAD5,77
T cell CD4 dividing,Kim_Lee_2020_LUNG_T06,9
T cell CD4 dividing,Kim_Lee_2020_LUNG_T08,5
T cell CD4 dividing,Kim_Lee_2020_LUNG_T09,15
T cell CD4 dividing,Kim_Lee_2020_LUNG_T18,14
T cell CD4 dividing,Kim_Lee_2020_LUNG_T19,16
T cell CD4 dividing,Kim_Lee_2020_LUNG_T20,71
T cell CD4 dividing,Kim_Lee_2020_LUNG_T25,6
T cell CD4 dividing,Kim_Lee_2020_LUNG_T30,14
T cell CD4 dividing,Kim_Lee_2020_LUNG_T34,0
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT1A,2
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,1
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,2
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,0
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,1
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT1249,0
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v2_BT1295,20
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v2_BT1296,24
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v2_BT1297,11
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v2_BT1298,8
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v2_BT1299,5
T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v2_BT1300,16
T cell CD4 dividing,Lambrechts_Thienpont_2018_6653_BT1375,3
T cell CD4 dividing,Lambrechts_Thienpont_2018_6653_BT1376,0
T cell CD4 dividing,Lambrechts_Thienpont_2018_6653_BT1377,0
T cell CD4 dividing,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,14
T cell CD4 dividing,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,11
T cell CD4 dividing,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,16
T cell CD4 dividing,Laughney_Massague_2020_GSM3516662,0
T cell CD4 dividing,Laughney_Massague_2020_GSM3516663,27
T cell CD4 dividing,Laughney_Massague_2020_GSM3516667,11
T cell CD4 dividing,Laughney_Massague_2020_GSM3516669,7
T cell CD4 dividing,Laughney_Massague_2020_GSM3516670,5
T cell CD4 dividing,Laughney_Massague_2020_GSM3516672,17
T cell CD4 dividing,Laughney_Massague_2020_GSM3516674,0
T cell CD4 dividing,Leader_Merad_2021_311,9
T cell CD4 dividing,Leader_Merad_2021_313,23
T cell CD4 dividing,Leader_Merad_2021_317,7
T cell CD4 dividing,Leader_Merad_2021_318,12
T cell CD4 dividing,Leader_Merad_2021_324,9
T cell CD4 dividing,Leader_Merad_2021_326,39
T cell CD4 dividing,Leader_Merad_2021_328,6
T cell CD4 dividing,Leader_Merad_2021_332,2
T cell CD4 dividing,Leader_Merad_2021_334,3
T cell CD4 dividing,Leader_Merad_2021_336,0
T cell CD4 dividing,Leader_Merad_2021_340,24
T cell CD4 dividing,Leader_Merad_2021_342,2
T cell CD4 dividing,Leader_Merad_2021_38,45
T cell CD4 dividing,Leader_Merad_2021_40,5
T cell CD4 dividing,Leader_Merad_2021_42,9
T cell CD4 dividing,Leader_Merad_2021_43,12
T cell CD4 dividing,Leader_Merad_2021_45,22
T cell CD4 dividing,Leader_Merad_2021_47,24
T cell CD4 dividing,Leader_Merad_2021_48,2
T cell CD4 dividing,Leader_Merad_2021_51,6
T cell CD4 dividing,Leader_Merad_2021_52,19
T cell CD4 dividing,Leader_Merad_2021_53,16
T cell CD4 dividing,Leader_Merad_2021_57,5
T cell CD4 dividing,Leader_Merad_2021_58,7
T cell CD4 dividing,Leader_Merad_2021_59,8
T cell CD4 dividing,Leader_Merad_2021_62,16
T cell CD4 dividing,Leader_Merad_2021_95,5
T cell CD4 dividing,Leader_Merad_2021_97,5
T cell CD4 dividing,Leader_Merad_2021_99,7
T cell CD4 dividing,Leader_Merad_2021_103,9
T cell CD4 dividing,Leader_Merad_2021_107,6
T cell CD4 dividing,Leader_Merad_2021_111,11
T cell CD4 dividing,Leader_Merad_2021_116,16
T cell CD4 dividing,Leader_Merad_2021_297,20
T cell CD4 dividing,Leader_Merad_2021_298,6
T cell CD4 dividing,Leader_Merad_2021_344,23
T cell CD4 dividing,Leader_Merad_2021_398,1
T cell CD4 dividing,Leader_Merad_2021_414,9
T cell CD4 dividing,Leader_Merad_2021_415,29
T cell CD4 dividing,Leader_Merad_2021_448,3
T cell CD4 dividing,Leader_Merad_2021_452,5
T cell CD4 dividing,Leader_Merad_2021_456,4
T cell CD4 dividing,Leader_Merad_2021_460,2
T cell CD4 dividing,Leader_Merad_2021_464,3
T cell CD4 dividing,Leader_Merad_2021_468,3
T cell CD4 dividing,Leader_Merad_2021_472,3
T cell CD4 dividing,Leader_Merad_2021_481,15
T cell CD4 dividing,Leader_Merad_2021_851,13
T cell CD4 dividing,Maynard_Bivona_2020_LT_S66,4
T cell CD4 dividing,UKIM-V-2_P4_tumor_primary,6
T cell CD4 dividing,UKIM-V-2_P5_tumor_primary,8
T cell CD4 dividing,UKIM-V-2_P6_tumor_primary,8
T cell CD4 dividing,UKIM-V-2_P8_tumor_primary,2
T cell CD4 dividing,UKIM-V-2_P9_tumor_primary,8
T cell CD4 dividing,UKIM-V-2_P10_tumor_primary,31
T cell CD4 dividing,UKIM-V-2_P13_tumor_primary,13
T cell CD4 dividing,UKIM-V-2_P14_tumor_primary,10
T cell CD4 dividing,UKIM-V-2_P16_tumor_primary,8
T cell CD4 dividing,UKIM-V-2_P17_tumor_primary,10
T cell CD4 dividing,UKIM-V_P1_tumor_primary,0
T cell CD4 dividing,UKIM-V_P2_tumor_primary,28
T cell CD4 dividing,UKIM-V_P3_tumor_primary,4
T cell CD4 dividing,Zilionis_Klein_2019_p1t1,11
T cell CD4 dividing,Zilionis_Klein_2019_p1t2,3
T cell CD4 dividing,Zilionis_Klein_2019_p1t3,6
T cell CD4 dividing,Zilionis_Klein_2019_p1t4,7
T cell CD4 dividing,Zilionis_Klein_2019_p4t1,15
T cell CD4 dividing,Zilionis_Klein_2019_p4t2,22
T cell CD4 dividing,Zilionis_Klein_2019_p4t3,24
T cell CD4 dividing,Zilionis_Klein_2019_p6t1,2
T cell CD4 dividing,Zilionis_Klein_2019_p6t2,4
T cell CD8 activated,Chen_Zhang_2020_NSCLC-1,2
T cell CD8 activated,Chen_Zhang_2020_NSCLC-2,96
T cell CD8 activated,Chen_Zhang_2020_NSCLC-3,46
T cell CD8 activated,Chen_Zhang_2020_NSCLC-6,132
T cell CD8 activated,Chen_Zhang_2020_NSCLC-7,34
T cell CD8 activated,Chen_Zhang_2020_NSCLC-11,64
T cell CD8 activated,Goveia_Carmeliet_2020_patient_32_tumor_primary,0
T cell CD8 activated,Goveia_Carmeliet_2020_patient_40_tumor_primary,1
T cell CD8 activated,Goveia_Carmeliet_2020_patient_41_tumor_primary,1
T cell CD8 activated,Goveia_Carmeliet_2020_patient_42_tumor_primary,7
T cell CD8 activated,Goveia_Carmeliet_2020_patient_45_tumor_primary,1
T cell CD8 activated,Goveia_Carmeliet_2020_patient_46_tumor_primary,0
T cell CD8 activated,Goveia_Carmeliet_2020_patient_50_tumor_primary,0
T cell CD8 activated,Guo_Zhang_2018_P0616A_TTC,0
T cell CD8 activated,Guo_Zhang_2018_P0616A_TTH,0
T cell CD8 activated,Guo_Zhang_2018_P0616A_TTR,0
T cell CD8 activated,Guo_Zhang_2018_P0616A_TTY,0
T cell CD8 activated,Guo_Zhang_2018_P0616P_TTC,0
T cell CD8 activated,Guo_Zhang_2018_P0616P_TTH,0
T cell CD8 activated,Guo_Zhang_2018_P0706_TTC,0
T cell CD8 activated,Guo_Zhang_2018_P0706_TTH,1
T cell CD8 activated,Guo_Zhang_2018_P0706_TTR,0
T cell CD8 activated,Guo_Zhang_2018_P0706_TTY,0
T cell CD8 activated,Guo_Zhang_2018_P1010_TTC,0
T cell CD8 activated,Guo_Zhang_2018_P1010_TTH,1
T cell CD8 activated,Guo_Zhang_2018_P1010_TTR,0
T cell CD8 activated,Guo_Zhang_2018_P1010_TTY,0
T cell CD8 activated,Guo_Zhang_2018_P1118_TTC,0
T cell CD8 activated,Guo_Zhang_2018_P1118_TTH,0
T cell CD8 activated,Guo_Zhang_2018_P1120_TTC,0
T cell CD8 activated,Guo_Zhang_2018_P1120_TTH,1
T cell CD8 activated,Guo_Zhang_2018_P1120_TTR,0
T cell CD8 activated,Guo_Zhang_2018_P1120_TTY,0
T cell CD8 activated,Guo_Zhang_2018_P1202_TTC,0
T cell CD8 activated,Guo_Zhang_2018_P1202_TTH,2
T cell CD8 activated,Guo_Zhang_2018_P1202_TTR,0
T cell CD8 activated,Guo_Zhang_2018_P1202_TTY,0
T cell CD8 activated,Guo_Zhang_2018_P1208_TTC,1
T cell CD8 activated,Guo_Zhang_2018_P1208_TTH,1
T cell CD8 activated,Guo_Zhang_2018_P1219_TTC,0
T cell CD8 activated,Guo_Zhang_2018_P1219_TTH,1
T cell CD8 activated,Guo_Zhang_2018_P1219_TTY,0
T cell CD8 activated,He_Fan_2021_LUAD1,0
T cell CD8 activated,He_Fan_2021_LUAD2,0
T cell CD8 activated,He_Fan_2021_LUAD3,1
T cell CD8 activated,He_Fan_2021_LUAD4,0
T cell CD8 activated,He_Fan_2021_LUAD5,0
T cell CD8 activated,Kim_Lee_2020_LUNG_T06,42
T cell CD8 activated,Kim_Lee_2020_LUNG_T08,55
T cell CD8 activated,Kim_Lee_2020_LUNG_T09,9
T cell CD8 activated,Kim_Lee_2020_LUNG_T18,11
T cell CD8 activated,Kim_Lee_2020_LUNG_T19,17
T cell CD8 activated,Kim_Lee_2020_LUNG_T20,16
T cell CD8 activated,Kim_Lee_2020_LUNG_T25,25
T cell CD8 activated,Kim_Lee_2020_LUNG_T30,46
T cell CD8 activated,Kim_Lee_2020_LUNG_T34,3
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT1A,0
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT1B,0
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT1C,3
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT2A,0
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT2B,0
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT1249,0
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v2_BT1295,50
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v2_BT1296,37
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v2_BT1297,53
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v2_BT1298,14
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v2_BT1299,70
T cell CD8 activated,Lambrechts_Thienpont_2018_6149v2_BT1300,62
T cell CD8 activated,Lambrechts_Thienpont_2018_6653_BT1375,4
T cell CD8 activated,Lambrechts_Thienpont_2018_6653_BT1376,3
T cell CD8 activated,Lambrechts_Thienpont_2018_6653_BT1377,8
T cell CD8 activated,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,1
T cell CD8 activated,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,1
T cell CD8 activated,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,2
T cell CD8 activated,Laughney_Massague_2020_GSM3516662,1
T cell CD8 activated,Laughney_Massague_2020_GSM3516663,561
T cell CD8 activated,Laughney_Massague_2020_GSM3516667,446
T cell CD8 activated,Laughney_Massague_2020_GSM3516669,0
T cell CD8 activated,Laughney_Massague_2020_GSM3516670,13
T cell CD8 activated,Laughney_Massague_2020_GSM3516672,173
T cell CD8 activated,Laughney_Massague_2020_GSM3516674,0
T cell CD8 activated,Leader_Merad_2021_311,1
T cell CD8 activated,Leader_Merad_2021_313,5
T cell CD8 activated,Leader_Merad_2021_317,21
T cell CD8 activated,Leader_Merad_2021_318,14
T cell CD8 activated,Leader_Merad_2021_324,18
T cell CD8 activated,Leader_Merad_2021_326,24
T cell CD8 activated,Leader_Merad_2021_328,11
T cell CD8 activated,Leader_Merad_2021_332,23
T cell CD8 activated,Leader_Merad_2021_334,29
T cell CD8 activated,Leader_Merad_2021_336,0
T cell CD8 activated,Leader_Merad_2021_340,5
T cell CD8 activated,Leader_Merad_2021_342,11
T cell CD8 activated,Leader_Merad_2021_38,10
T cell CD8 activated,Leader_Merad_2021_40,15
T cell CD8 activated,Leader_Merad_2021_42,14
T cell CD8 activated,Leader_Merad_2021_43,12
T cell CD8 activated,Leader_Merad_2021_45,18
T cell CD8 activated,Leader_Merad_2021_47,13
T cell CD8 activated,Leader_Merad_2021_48,4
T cell CD8 activated,Leader_Merad_2021_51,4
T cell CD8 activated,Leader_Merad_2021_52,12
T cell CD8 activated,Leader_Merad_2021_53,9
T cell CD8 activated,Leader_Merad_2021_57,1
T cell CD8 activated,Leader_Merad_2021_58,18
T cell CD8 activated,Leader_Merad_2021_59,17
T cell CD8 activated,Leader_Merad_2021_62,32
T cell CD8 activated,Leader_Merad_2021_95,49
T cell CD8 activated,Leader_Merad_2021_97,30
T cell CD8 activated,Leader_Merad_2021_99,25
T cell CD8 activated,Leader_Merad_2021_103,18
T cell CD8 activated,Leader_Merad_2021_107,20
T cell CD8 activated,Leader_Merad_2021_111,25
T cell CD8 activated,Leader_Merad_2021_116,57
T cell CD8 activated,Leader_Merad_2021_297,11
T cell CD8 activated,Leader_Merad_2021_298,2
T cell CD8 activated,Leader_Merad_2021_344,7
T cell CD8 activated,Leader_Merad_2021_398,10
T cell CD8 activated,Leader_Merad_2021_414,26
T cell CD8 activated,Leader_Merad_2021_415,61
T cell CD8 activated,Leader_Merad_2021_448,18
T cell CD8 activated,Leader_Merad_2021_452,15
T cell CD8 activated,Leader_Merad_2021_456,8
T cell CD8 activated,Leader_Merad_2021_460,17
T cell CD8 activated,Leader_Merad_2021_464,14
T cell CD8 activated,Leader_Merad_2021_468,7
T cell CD8 activated,Leader_Merad_2021_472,13
T cell CD8 activated,Leader_Merad_2021_481,34
T cell CD8 activated,Leader_Merad_2021_851,32
T cell CD8 activated,Maynard_Bivona_2020_LT_S66,12
T cell CD8 activated,UKIM-V-2_P4_tumor_primary,16
T cell CD8 activated,UKIM-V-2_P5_tumor_primary,10
T cell CD8 activated,UKIM-V-2_P6_tumor_primary,6
T cell CD8 activated,UKIM-V-2_P8_tumor_primary,0
T cell CD8 activated,UKIM-V-2_P9_tumor_primary,14
T cell CD8 activated,UKIM-V-2_P10_tumor_primary,27
T cell CD8 activated,UKIM-V-2_P13_tumor_primary,45
T cell CD8 activated,UKIM-V-2_P14_tumor_primary,10
T cell CD8 activated,UKIM-V-2_P16_tumor_primary,4
T cell CD8 activated,UKIM-V-2_P17_tumor_primary,1
T cell CD8 activated,UKIM-V_P1_tumor_primary,12
T cell CD8 activated,UKIM-V_P2_tumor_primary,57
T cell CD8 activated,UKIM-V_P3_tumor_primary,186
T cell CD8 activated,Zilionis_Klein_2019_p1t1,52
T cell CD8 activated,Zilionis_Klein_2019_p1t2,45
T cell CD8 activated,Zilionis_Klein_2019_p1t3,55
T cell CD8 activated,Zilionis_Klein_2019_p1t4,36
T cell CD8 activated,Zilionis_Klein_2019_p4t1,83
T cell CD8 activated,Zilionis_Klein_2019_p4t2,82
T cell CD8 activated,Zilionis_Klein_2019_p4t3,70
T cell CD8 activated,Zilionis_Klein_2019_p6t1,99
T cell CD8 activated,Zilionis_Klein_2019_p6t2,77
T cell CD8 dividing,Chen_Zhang_2020_NSCLC-1,0
T cell CD8 dividing,Chen_Zhang_2020_NSCLC-2,2
T cell CD8 dividing,Chen_Zhang_2020_NSCLC-3,1
T cell CD8 dividing,Chen_Zhang_2020_NSCLC-6,9
T cell CD8 dividing,Chen_Zhang_2020_NSCLC-7,24
T cell CD8 dividing,Chen_Zhang_2020_NSCLC-11,33
T cell CD8 dividing,Goveia_Carmeliet_2020_patient_32_tumor_primary,0
T cell CD8 dividing,Goveia_Carmeliet_2020_patient_40_tumor_primary,0
T cell CD8 dividing,Goveia_Carmeliet_2020_patient_41_tumor_primary,0
T cell CD8 dividing,Goveia_Carmeliet_2020_patient_42_tumor_primary,2
T cell CD8 dividing,Goveia_Carmeliet_2020_patient_45_tumor_primary,0
T cell CD8 dividing,Goveia_Carmeliet_2020_patient_46_tumor_primary,1
T cell CD8 dividing,Goveia_Carmeliet_2020_patient_50_tumor_primary,3
T cell CD8 dividing,Guo_Zhang_2018_P0616A_TTC,1
T cell CD8 dividing,Guo_Zhang_2018_P0616A_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P0616A_TTR,0
T cell CD8 dividing,Guo_Zhang_2018_P0616A_TTY,0
T cell CD8 dividing,Guo_Zhang_2018_P0616P_TTC,3
T cell CD8 dividing,Guo_Zhang_2018_P0616P_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P0706_TTC,9
T cell CD8 dividing,Guo_Zhang_2018_P0706_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P0706_TTR,2
T cell CD8 dividing,Guo_Zhang_2018_P0706_TTY,1
T cell CD8 dividing,Guo_Zhang_2018_P1010_TTC,4
T cell CD8 dividing,Guo_Zhang_2018_P1010_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P1010_TTR,0
T cell CD8 dividing,Guo_Zhang_2018_P1010_TTY,1
T cell CD8 dividing,Guo_Zhang_2018_P1118_TTC,3
T cell CD8 dividing,Guo_Zhang_2018_P1118_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P1120_TTC,9
T cell CD8 dividing,Guo_Zhang_2018_P1120_TTH,1
T cell CD8 dividing,Guo_Zhang_2018_P1120_TTR,4
T cell CD8 dividing,Guo_Zhang_2018_P1120_TTY,2
T cell CD8 dividing,Guo_Zhang_2018_P1202_TTC,4
T cell CD8 dividing,Guo_Zhang_2018_P1202_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P1202_TTR,1
T cell CD8 dividing,Guo_Zhang_2018_P1202_TTY,0
T cell CD8 dividing,Guo_Zhang_2018_P1208_TTC,0
T cell CD8 dividing,Guo_Zhang_2018_P1208_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P1219_TTC,0
T cell CD8 dividing,Guo_Zhang_2018_P1219_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P1219_TTY,0
T cell CD8 dividing,He_Fan_2021_LUAD1,9
T cell CD8 dividing,He_Fan_2021_LUAD2,135
T cell CD8 dividing,He_Fan_2021_LUAD3,8
T cell CD8 dividing,He_Fan_2021_LUAD4,2
T cell CD8 dividing,He_Fan_2021_LUAD5,68
T cell CD8 dividing,Kim_Lee_2020_LUNG_T06,3
T cell CD8 dividing,Kim_Lee_2020_LUNG_T08,3
T cell CD8 dividing,Kim_Lee_2020_LUNG_T09,32
T cell CD8 dividing,Kim_Lee_2020_LUNG_T18,7
T cell CD8 dividing,Kim_Lee_2020_LUNG_T19,1
T cell CD8 dividing,Kim_Lee_2020_LUNG_T20,32
T cell CD8 dividing,Kim_Lee_2020_LUNG_T25,0
T cell CD8 dividing,Kim_Lee_2020_LUNG_T30,4
T cell CD8 dividing,Kim_Lee_2020_LUNG_T34,0
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT1A,7
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,2
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,12
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,6
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,9
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT1249,0
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1295,135
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1296,141
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1297,116
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1298,11
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1299,19
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1300,18
T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_BT1375,2
T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_BT1376,1
