Level_2_cancer,sample,0
Unknown_Normal,scrBT1427_hg19_Lambrechts_2018_LUAD_6653,50
Unknown_Normal,scrBT1428_hg19_Lambrechts_2018_LUAD_6653,67
Unknown_Normal,scrBT1429m_Lambrechts_2018_LUAD_6653,23
Unknown_Normal,scrBT1430m_Lambrechts_2018_LUAD_6653,63
Unknown_Normal,scrBT1431m_Lambrechts_2018_LUAD_6653,31
Unknown_Normal,scrBT1432m_Lambrechts_2018_LUAD_6653,30
Unknown_Tumor,BT1375_Lambrechts_2018_LUAD_6653,94
Unknown_Tumor,BT1376_Lambrechts_2018_LUAD_6653,116
Unknown_Tumor,BT1377_Lambrechts_2018_LUAD_6653,50
Unknown_Tumor,BT1378_Lambrechts_2018_LUAD_6653,0
Unknown_Tumor,scrBT1425_hg19_Lambrechts_2018_LUAD_6653,6
Unknown_Tumor,scrBT1426_hg19_Lambrechts_2018_LUAD_6653,6
Unknown_Tumor,scrBT1427_hg19_Lambrechts_2018_LUAD_6653,7
Unknown_Tumor,scrBT1428_hg19_Lambrechts_2018_LUAD_6653,0
Unknown_Tumor,scrBT1429m_Lambrechts_2018_LUAD_6653,1
Unknown_Tumor,scrBT1430m_Lambrechts_2018_LUAD_6653,162
Unknown_Tumor,scrBT1431m_Lambrechts_2018_LUAD_6653,0
Unknown_Tumor,scrBT1432m_Lambrechts_2018_LUAD_6653,37
Airway epithelium_Normal,BT1290_Lambrechts_2018_LUAD_6149v2,23
Airway epithelium_Normal,BT1291_Lambrechts_2018_LUAD_6149v2,11
Airway epithelium_Normal,BT1292_Lambrechts_2018_LUAD_6149v2,8
Airway epithelium_Normal,BT1293_Lambrechts_2018_LUAD_6149v2,26
Airway epithelium_Normal,BT1294_Lambrechts_2018_LUAD_6149v2,11
Airway epithelium_Normal,BT1295_Lambrechts_2018_LUAD_6149v2,2
Airway epithelium_Normal,BT1296_Lambrechts_2018_LUAD_6149v2,6
Airway epithelium_Normal,BT1297_Lambrechts_2018_LUAD_6149v2,2
Airway epithelium_Normal,BT1298_Lambrechts_2018_LUAD_6149v2,218
Airway epithelium_Normal,BT1299_Lambrechts_2018_LUAD_6149v2,297
Airway epithelium_Normal,BT1300_Lambrechts_2018_LUAD_6149v2,290
Airway epithelium_Normal,BT1301_Lambrechts_2018_LUAD_6149v2,31
Airway epithelium_Tumor,BT1290_Lambrechts_2018_LUAD_6149v2,44
Airway epithelium_Tumor,BT1291_Lambrechts_2018_LUAD_6149v2,57
Airway epithelium_Tumor,BT1292_Lambrechts_2018_LUAD_6149v2,136
Airway epithelium_Tumor,BT1293_Lambrechts_2018_LUAD_6149v2,48
Airway epithelium_Tumor,BT1294_Lambrechts_2018_LUAD_6149v2,0
Airway epithelium_Tumor,BT1295_Lambrechts_2018_LUAD_6149v2,190
Airway epithelium_Tumor,BT1296_Lambrechts_2018_LUAD_6149v2,493
Airway epithelium_Tumor,BT1297_Lambrechts_2018_LUAD_6149v2,647
Airway epithelium_Tumor,BT1298_Lambrechts_2018_LUAD_6149v2,506
Airway epithelium_Tumor,BT1299_Lambrechts_2018_LUAD_6149v2,111
Airway epithelium_Tumor,BT1300_Lambrechts_2018_LUAD_6149v2,680
Airway epithelium_Tumor,BT1301_Lambrechts_2018_LUAD_6149v2,9
Alveolar epithelium_Normal,BT1290_Lambrechts_2018_LUAD_6149v2,18
Alveolar epithelium_Normal,BT1291_Lambrechts_2018_LUAD_6149v2,9
Alveolar epithelium_Normal,BT1292_Lambrechts_2018_LUAD_6149v2,7
Alveolar epithelium_Normal,BT1293_Lambrechts_2018_LUAD_6149v2,373
Alveolar epithelium_Normal,BT1294_Lambrechts_2018_LUAD_6149v2,221
Alveolar epithelium_Normal,BT1295_Lambrechts_2018_LUAD_6149v2,14
Alveolar epithelium_Normal,BT1296_Lambrechts_2018_LUAD_6149v2,29
Alveolar epithelium_Normal,BT1297_Lambrechts_2018_LUAD_6149v2,62
Alveolar epithelium_Normal,BT1298_Lambrechts_2018_LUAD_6149v2,2
Alveolar epithelium_Normal,BT1299_Lambrechts_2018_LUAD_6149v2,29
Alveolar epithelium_Normal,BT1300_Lambrechts_2018_LUAD_6149v2,37
Alveolar epithelium_Normal,BT1301_Lambrechts_2018_LUAD_6149v2,420
Alveolar epithelium_Tumor,BT1290_Lambrechts_2018_LUAD_6149v2,266
Alveolar epithelium_Tumor,BT1291_Lambrechts_2018_LUAD_6149v2,253
Alveolar epithelium_Tumor,BT1292_Lambrechts_2018_LUAD_6149v2,306
Alveolar epithelium_Tumor,BT1293_Lambrechts_2018_LUAD_6149v2,6
Alveolar epithelium_Tumor,BT1294_Lambrechts_2018_LUAD_6149v2,2
Alveolar epithelium_Tumor,BT1295_Lambrechts_2018_LUAD_6149v2,1
Alveolar epithelium_Tumor,BT1296_Lambrechts_2018_LUAD_6149v2,0
Alveolar epithelium_Tumor,BT1297_Lambrechts_2018_LUAD_6149v2,4
Alveolar epithelium_Tumor,BT1298_Lambrechts_2018_LUAD_6149v2,121
Alveolar epithelium_Tumor,BT1299_Lambrechts_2018_LUAD_6149v2,42
Alveolar epithelium_Tumor,BT1300_Lambrechts_2018_LUAD_6149v2,163
Alveolar epithelium_Tumor,BT1301_Lambrechts_2018_LUAD_6149v2,15
Blood vessels_Normal,BT1290_Lambrechts_2018_LUAD_6149v2,158
Blood vessels_Normal,BT1291_Lambrechts_2018_LUAD_6149v2,159
Blood vessels_Normal,BT1292_Lambrechts_2018_LUAD_6149v2,8
Blood vessels_Normal,BT1293_Lambrechts_2018_LUAD_6149v2,488
Blood vessels_Normal,BT1294_Lambrechts_2018_LUAD_6149v2,131
Blood vessels_Normal,BT1295_Lambrechts_2018_LUAD_6149v2,14
Blood vessels_Normal,BT1296_Lambrechts_2018_LUAD_6149v2,12
Blood vessels_Normal,BT1297_Lambrechts_2018_LUAD_6149v2,61
Blood vessels_Normal,BT1298_Lambrechts_2018_LUAD_6149v2,55
Blood vessels_Normal,BT1299_Lambrechts_2018_LUAD_6149v2,194
Blood vessels_Normal,BT1300_Lambrechts_2018_LUAD_6149v2,79
Blood vessels_Normal,BT1301_Lambrechts_2018_LUAD_6149v2,23
Blood vessels_Tumor,BT1290_Lambrechts_2018_LUAD_6149v2,0
Blood vessels_Tumor,BT1291_Lambrechts_2018_LUAD_6149v2,3
Blood vessels_Tumor,BT1292_Lambrechts_2018_LUAD_6149v2,0
Blood vessels_Tumor,BT1293_Lambrechts_2018_LUAD_6149v2,0
Blood vessels_Tumor,BT1294_Lambrechts_2018_LUAD_6149v2,1
Blood vessels_Tumor,BT1295_Lambrechts_2018_LUAD_6149v2,0
Blood vessels_Tumor,BT1296_Lambrechts_2018_LUAD_6149v2,0
Blood vessels_Tumor,BT1297_Lambrechts_2018_LUAD_6149v2,8
Blood vessels_Tumor,BT1298_Lambrechts_2018_LUAD_6149v2,2
Blood vessels_Tumor,BT1299_Lambrechts_2018_LUAD_6149v2,2
Blood vessels_Tumor,BT1300_Lambrechts_2018_LUAD_6149v2,3
Blood vessels_Tumor,BT1301_Lambrechts_2018_LUAD_6149v2,1
Fibroblast lineage_Normal,BT1290_Lambrechts_2018_LUAD_6149v2,184
Fibroblast lineage_Normal,BT1291_Lambrechts_2018_LUAD_6149v2,198
Fibroblast lineage_Normal,BT1292_Lambrechts_2018_LUAD_6149v2,23
Fibroblast lineage_Normal,BT1293_Lambrechts_2018_LUAD_6149v2,132
Fibroblast lineage_Normal,BT1294_Lambrechts_2018_LUAD_6149v2,59
Fibroblast lineage_Normal,BT1295_Lambrechts_2018_LUAD_6149v2,13
Fibroblast lineage_Normal,BT1296_Lambrechts_2018_LUAD_6149v2,10
Fibroblast lineage_Normal,BT1297_Lambrechts_2018_LUAD_6149v2,27
Fibroblast lineage_Normal,BT1298_Lambrechts_2018_LUAD_6149v2,110
Fibroblast lineage_Normal,BT1299_Lambrechts_2018_LUAD_6149v2,127
Fibroblast lineage_Normal,BT1300_Lambrechts_2018_LUAD_6149v2,92
Fibroblast lineage_Normal,BT1301_Lambrechts_2018_LUAD_6149v2,36
Fibroblast lineage_Tumor,BT1290_Lambrechts_2018_LUAD_6149v2,0
Fibroblast lineage_Tumor,BT1291_Lambrechts_2018_LUAD_6149v2,0
Fibroblast lineage_Tumor,BT1292_Lambrechts_2018_LUAD_6149v2,0
Fibroblast lineage_Tumor,BT1293_Lambrechts_2018_LUAD_6149v2,0
Fibroblast lineage_Tumor,BT1294_Lambrechts_2018_LUAD_6149v2,0
Fibroblast lineage_Tumor,BT1295_Lambrechts_2018_LUAD_6149v2,0
Fibroblast lineage_Tumor,BT1296_Lambrechts_2018_LUAD_6149v2,0
Fibroblast lineage_Tumor,BT1297_Lambrechts_2018_LUAD_6149v2,1
Fibroblast lineage_Tumor,BT1298_Lambrechts_2018_LUAD_6149v2,0
Fibroblast lineage_Tumor,BT1299_Lambrechts_2018_LUAD_6149v2,0
Fibroblast lineage_Tumor,BT1300_Lambrechts_2018_LUAD_6149v2,2
Fibroblast lineage_Tumor,BT1301_Lambrechts_2018_LUAD_6149v2,0
Lymphatic EC_Normal,BT1290_Lambrechts_2018_LUAD_6149v2,5
Lymphatic EC_Normal,BT1291_Lambrechts_2018_LUAD_6149v2,6
Lymphatic EC_Normal,BT1292_Lambrechts_2018_LUAD_6149v2,2
Lymphatic EC_Normal,BT1293_Lambrechts_2018_LUAD_6149v2,18
Lymphatic EC_Normal,BT1294_Lambrechts_2018_LUAD_6149v2,9
Lymphatic EC_Normal,BT1295_Lambrechts_2018_LUAD_6149v2,6
Lymphatic EC_Normal,BT1296_Lambrechts_2018_LUAD_6149v2,2
Lymphatic EC_Normal,BT1297_Lambrechts_2018_LUAD_6149v2,1
Lymphatic EC_Normal,BT1298_Lambrechts_2018_LUAD_6149v2,7
Lymphatic EC_Normal,BT1299_Lambrechts_2018_LUAD_6149v2,16
Lymphatic EC_Normal,BT1300_Lambrechts_2018_LUAD_6149v2,6
Lymphatic EC_Normal,BT1301_Lambrechts_2018_LUAD_6149v2,6
Lymphatic EC_Tumor,BT1290_Lambrechts_2018_LUAD_6149v2,0
Lymphatic EC_Tumor,BT1291_Lambrechts_2018_LUAD_6149v2,0
Lymphatic EC_Tumor,BT1292_Lambrechts_2018_LUAD_6149v2,0
Lymphatic EC_Tumor,BT1293_Lambrechts_2018_LUAD_6149v2,1
Lymphatic EC_Tumor,BT1294_Lambrechts_2018_LUAD_6149v2,0
Lymphatic EC_Tumor,BT1295_Lambrechts_2018_LUAD_6149v2,0
Lymphatic EC_Tumor,BT1296_Lambrechts_2018_LUAD_6149v2,0
Lymphatic EC_Tumor,BT1297_Lambrechts_2018_LUAD_6149v2,1
Lymphatic EC_Tumor,BT1298_Lambrechts_2018_LUAD_6149v2,1
Lymphatic EC_Tumor,BT1299_Lambrechts_2018_LUAD_6149v2,0
Lymphatic EC_Tumor,BT1300_Lambrechts_2018_LUAD_6149v2,0
Lymphatic EC_Tumor,BT1301_Lambrechts_2018_LUAD_6149v2,0
Lymphoid_Normal,BT1290_Lambrechts_2018_LUAD_6149v2,1778
Lymphoid_Normal,BT1291_Lambrechts_2018_LUAD_6149v2,2008
Lymphoid_Normal,BT1292_Lambrechts_2018_LUAD_6149v2,1063
Lymphoid_Normal,BT1293_Lambrechts_2018_LUAD_6149v2,1887
Lymphoid_Normal,BT1294_Lambrechts_2018_LUAD_6149v2,1389
Lymphoid_Normal,BT1295_Lambrechts_2018_LUAD_6149v2,2363
Lymphoid_Normal,BT1296_Lambrechts_2018_LUAD_6149v2,3432
Lymphoid_Normal,BT1297_Lambrechts_2018_LUAD_6149v2,3271
Lymphoid_Normal,BT1298_Lambrechts_2018_LUAD_6149v2,1456
Lymphoid_Normal,BT1299_Lambrechts_2018_LUAD_6149v2,2879
Lymphoid_Normal,BT1300_Lambrechts_2018_LUAD_6149v2,2367
Lymphoid_Normal,BT1301_Lambrechts_2018_LUAD_6149v2,2748
Lymphoid_Tumor,BT1290_Lambrechts_2018_LUAD_6149v2,3
Lymphoid_Tumor,BT1291_Lambrechts_2018_LUAD_6149v2,11
Lymphoid_Tumor,BT1292_Lambrechts_2018_LUAD_6149v2,11
Lymphoid_Tumor,BT1293_Lambrechts_2018_LUAD_6149v2,1
Lymphoid_Tumor,BT1294_Lambrechts_2018_LUAD_6149v2,0
Lymphoid_Tumor,BT1295_Lambrechts_2018_LUAD_6149v2,7
Lymphoid_Tumor,BT1296_Lambrechts_2018_LUAD_6149v2,25
Lymphoid_Tumor,BT1297_Lambrechts_2018_LUAD_6149v2,74
Lymphoid_Tumor,BT1298_Lambrechts_2018_LUAD_6149v2,17
Lymphoid_Tumor,BT1299_Lambrechts_2018_LUAD_6149v2,16
Lymphoid_Tumor,BT1300_Lambrechts_2018_LUAD_6149v2,77
Lymphoid_Tumor,BT1301_Lambrechts_2018_LUAD_6149v2,0
Mesothelium_Normal,BT1290_Lambrechts_2018_LUAD_6149v2,0
Mesothelium_Normal,BT1291_Lambrechts_2018_LUAD_6149v2,0
Mesothelium_Normal,BT1292_Lambrechts_2018_LUAD_6149v2,0
Mesothelium_Normal,BT1293_Lambrechts_2018_LUAD_6149v2,0
Mesothelium_Normal,BT1294_Lambrechts_2018_LUAD_6149v2,1
Mesothelium_Normal,BT1295_Lambrechts_2018_LUAD_6149v2,0
Mesothelium_Normal,BT1296_Lambrechts_2018_LUAD_6149v2,0
Mesothelium_Normal,BT1297_Lambrechts_2018_LUAD_6149v2,0
Mesothelium_Normal,BT1298_Lambrechts_2018_LUAD_6149v2,0
Mesothelium_Normal,BT1299_Lambrechts_2018_LUAD_6149v2,3
Mesothelium_Normal,BT1300_Lambrechts_2018_LUAD_6149v2,1
Mesothelium_Normal,BT1301_Lambrechts_2018_LUAD_6149v2,1
Myeloid_Normal,BT1290_Lambrechts_2018_LUAD_6149v2,1087
Myeloid_Normal,BT1291_Lambrechts_2018_LUAD_6149v2,626
Myeloid_Normal,BT1292_Lambrechts_2018_LUAD_6149v2,862
Myeloid_Normal,BT1293_Lambrechts_2018_LUAD_6149v2,1031
Myeloid_Normal,BT1294_Lambrechts_2018_LUAD_6149v2,897
Myeloid_Normal,BT1295_Lambrechts_2018_LUAD_6149v2,270
Myeloid_Normal,BT1296_Lambrechts_2018_LUAD_6149v2,644
Myeloid_Normal,BT1297_Lambrechts_2018_LUAD_6149v2,310
Myeloid_Normal,BT1298_Lambrechts_2018_LUAD_6149v2,200
Myeloid_Normal,BT1299_Lambrechts_2018_LUAD_6149v2,368
Myeloid_Normal,BT1300_Lambrechts_2018_LUAD_6149v2,444
Myeloid_Normal,BT1301_Lambrechts_2018_LUAD_6149v2,2667
Myeloid_Tumor,BT1290_Lambrechts_2018_LUAD_6149v2,3
Myeloid_Tumor,BT1291_Lambrechts_2018_LUAD_6149v2,3
Myeloid_Tumor,BT1292_Lambrechts_2018_LUAD_6149v2,5
Myeloid_Tumor,BT1293_Lambrechts_2018_LUAD_6149v2,0
Myeloid_Tumor,BT1294_Lambrechts_2018_LUAD_6149v2,15
Myeloid_Tumor,BT1295_Lambrechts_2018_LUAD_6149v2,1
Myeloid_Tumor,BT1296_Lambrechts_2018_LUAD_6149v2,1
Myeloid_Tumor,BT1297_Lambrechts_2018_LUAD_6149v2,11
Myeloid_Tumor,BT1298_Lambrechts_2018_LUAD_6149v2,3
Myeloid_Tumor,BT1299_Lambrechts_2018_LUAD_6149v2,7
Myeloid_Tumor,BT1300_Lambrechts_2018_LUAD_6149v2,23
Myeloid_Tumor,BT1301_Lambrechts_2018_LUAD_6149v2,12
Smooth muscle_Normal,BT1290_Lambrechts_2018_LUAD_6149v2,20
Smooth muscle_Normal,BT1291_Lambrechts_2018_LUAD_6149v2,19
Smooth muscle_Normal,BT1292_Lambrechts_2018_LUAD_6149v2,2
Smooth muscle_Normal,BT1293_Lambrechts_2018_LUAD_6149v2,8
Smooth muscle_Normal,BT1294_Lambrechts_2018_LUAD_6149v2,2
Smooth muscle_Normal,BT1295_Lambrechts_2018_LUAD_6149v2,2
Smooth muscle_Normal,BT1296_Lambrechts_2018_LUAD_6149v2,4
Smooth muscle_Normal,BT1297_Lambrechts_2018_LUAD_6149v2,3
Smooth muscle_Normal,BT1298_Lambrechts_2018_LUAD_6149v2,9
Smooth muscle_Normal,BT1299_Lambrechts_2018_LUAD_6149v2,18
Smooth muscle_Normal,BT1300_Lambrechts_2018_LUAD_6149v2,25
Smooth muscle_Normal,BT1301_Lambrechts_2018_LUAD_6149v2,1
Smooth muscle_Tumor,BT1290_Lambrechts_2018_LUAD_6149v2,0
Smooth muscle_Tumor,BT1291_Lambrechts_2018_LUAD_6149v2,0
Smooth muscle_Tumor,BT1292_Lambrechts_2018_LUAD_6149v2,0
Smooth muscle_Tumor,BT1293_Lambrechts_2018_LUAD_6149v2,0
Smooth muscle_Tumor,BT1294_Lambrechts_2018_LUAD_6149v2,0
Smooth muscle_Tumor,BT1295_Lambrechts_2018_LUAD_6149v2,0
Smooth muscle_Tumor,BT1296_Lambrechts_2018_LUAD_6149v2,0
Smooth muscle_Tumor,BT1297_Lambrechts_2018_LUAD_6149v2,0
Smooth muscle_Tumor,BT1298_Lambrechts_2018_LUAD_6149v2,1
Smooth muscle_Tumor,BT1299_Lambrechts_2018_LUAD_6149v2,1
Smooth muscle_Tumor,BT1300_Lambrechts_2018_LUAD_6149v2,0
Smooth muscle_Tumor,BT1301_Lambrechts_2018_LUAD_6149v2,0
Unknown_Normal,BT1290_Lambrechts_2018_LUAD_6149v2,67
Unknown_Normal,BT1291_Lambrechts_2018_LUAD_6149v2,75
Unknown_Normal,BT1292_Lambrechts_2018_LUAD_6149v2,32
Unknown_Normal,BT1293_Lambrechts_2018_LUAD_6149v2,39
Unknown_Normal,BT1294_Lambrechts_2018_LUAD_6149v2,25
Unknown_Normal,BT1295_Lambrechts_2018_LUAD_6149v2,11
Unknown_Normal,BT1296_Lambrechts_2018_LUAD_6149v2,30
Unknown_Normal,BT1297_Lambrechts_2018_LUAD_6149v2,30
Unknown_Normal,BT1298_Lambrechts_2018_LUAD_6149v2,81
Unknown_Normal,BT1299_Lambrechts_2018_LUAD_6149v2,79
Unknown_Normal,BT1300_Lambrechts_2018_LUAD_6149v2,98
Unknown_Normal,BT1301_Lambrechts_2018_LUAD_6149v2,84
Unknown_Tumor,BT1290_Lambrechts_2018_LUAD_6149v2,102
Unknown_Tumor,BT1291_Lambrechts_2018_LUAD_6149v2,179
Unknown_Tumor,BT1292_Lambrechts_2018_LUAD_6149v2,271
Unknown_Tumor,BT1293_Lambrechts_2018_LUAD_6149v2,15
Unknown_Tumor,BT1294_Lambrechts_2018_LUAD_6149v2,1
Unknown_Tumor,BT1295_Lambrechts_2018_LUAD_6149v2,82
Unknown_Tumor,BT1296_Lambrechts_2018_LUAD_6149v2,298
Unknown_Tumor,BT1297_Lambrechts_2018_LUAD_6149v2,353
Unknown_Tumor,BT1298_Lambrechts_2018_LUAD_6149v2,387
Unknown_Tumor,BT1299_Lambrechts_2018_LUAD_6149v2,139
Unknown_Tumor,BT1300_Lambrechts_2018_LUAD_6149v2,691
Unknown_Tumor,BT1301_Lambrechts_2018_LUAD_6149v2,10
Airway epithelium_Normal,1247_Lambrechts_2018_LUAD_6149v1,1
Airway epithelium_Normal,BT1A_Lambrechts_2018_LUAD_6149v1,0
Airway epithelium_Normal,BT1B_Lambrechts_2018_LUAD_6149v1,0
Airway epithelium_Normal,BT1C_Lambrechts_2018_LUAD_6149v1,0
Airway epithelium_Normal,BT2A_Lambrechts_2018_LUAD_6149v1,0
Airway epithelium_Normal,BT2B_Lambrechts_2018_LUAD_6149v1,2
Airway epithelium_Normal,BT1249_Lambrechts_2018_LUAD_6149v1,0
Airway epithelium_Tumor,1247_Lambrechts_2018_LUAD_6149v1,1
Airway epithelium_Tumor,BT1A_Lambrechts_2018_LUAD_6149v1,58
Airway epithelium_Tumor,BT1B_Lambrechts_2018_LUAD_6149v1,60
Airway epithelium_Tumor,BT1C_Lambrechts_2018_LUAD_6149v1,35
Airway epithelium_Tumor,BT2A_Lambrechts_2018_LUAD_6149v1,88
Airway epithelium_Tumor,BT2B_Lambrechts_2018_LUAD_6149v1,88
Airway epithelium_Tumor,BT1249_Lambrechts_2018_LUAD_6149v1,12
Alveolar epithelium_Normal,1247_Lambrechts_2018_LUAD_6149v1,70
Alveolar epithelium_Normal,BT1A_Lambrechts_2018_LUAD_6149v1,3
Alveolar epithelium_Normal,BT1B_Lambrechts_2018_LUAD_6149v1,2
Alveolar epithelium_Normal,BT1C_Lambrechts_2018_LUAD_6149v1,7
Alveolar epithelium_Normal,BT2A_Lambrechts_2018_LUAD_6149v1,4
Alveolar epithelium_Normal,BT2B_Lambrechts_2018_LUAD_6149v1,40
Alveolar epithelium_Normal,BT1249_Lambrechts_2018_LUAD_6149v1,0
Alveolar epithelium_Tumor,1247_Lambrechts_2018_LUAD_6149v1,0
Alveolar epithelium_Tumor,BT1A_Lambrechts_2018_LUAD_6149v1,0
Alveolar epithelium_Tumor,BT1B_Lambrechts_2018_LUAD_6149v1,0
Alveolar epithelium_Tumor,BT1C_Lambrechts_2018_LUAD_6149v1,2
Alveolar epithelium_Tumor,BT2A_Lambrechts_2018_LUAD_6149v1,1
Alveolar epithelium_Tumor,BT2B_Lambrechts_2018_LUAD_6149v1,2
Alveolar epithelium_Tumor,BT1249_Lambrechts_2018_LUAD_6149v1,0
Blood vessels_Normal,1247_Lambrechts_2018_LUAD_6149v1,31
Blood vessels_Normal,BT1A_Lambrechts_2018_LUAD_6149v1,0
Blood vessels_Normal,BT1B_Lambrechts_2018_LUAD_6149v1,0
Blood vessels_Normal,BT1C_Lambrechts_2018_LUAD_6149v1,4
Blood vessels_Normal,BT2A_Lambrechts_2018_LUAD_6149v1,2
Blood vessels_Normal,BT2B_Lambrechts_2018_LUAD_6149v1,13
Blood vessels_Normal,BT1249_Lambrechts_2018_LUAD_6149v1,0
Fibroblast lineage_Normal,1247_Lambrechts_2018_LUAD_6149v1,11
Fibroblast lineage_Normal,BT1A_Lambrechts_2018_LUAD_6149v1,4
Fibroblast lineage_Normal,BT1B_Lambrechts_2018_LUAD_6149v1,0
Fibroblast lineage_Normal,BT1C_Lambrechts_2018_LUAD_6149v1,5
Fibroblast lineage_Normal,BT2A_Lambrechts_2018_LUAD_6149v1,20
Fibroblast lineage_Normal,BT2B_Lambrechts_2018_LUAD_6149v1,73
Fibroblast lineage_Normal,BT1249_Lambrechts_2018_LUAD_6149v1,38
Lymphatic EC_Normal,1247_Lambrechts_2018_LUAD_6149v1,0
Lymphatic EC_Normal,BT1A_Lambrechts_2018_LUAD_6149v1,0
Lymphatic EC_Normal,BT1B_Lambrechts_2018_LUAD_6149v1,0
Lymphatic EC_Normal,BT1C_Lambrechts_2018_LUAD_6149v1,0
Lymphatic EC_Normal,BT2A_Lambrechts_2018_LUAD_6149v1,2
Lymphatic EC_Normal,BT2B_Lambrechts_2018_LUAD_6149v1,6
Lymphatic EC_Normal,BT1249_Lambrechts_2018_LUAD_6149v1,0
Lymphoid_Normal,1247_Lambrechts_2018_LUAD_6149v1,122
Lymphoid_Normal,BT1A_Lambrechts_2018_LUAD_6149v1,244
Lymphoid_Normal,BT1B_Lambrechts_2018_LUAD_6149v1,217
Lymphoid_Normal,BT1C_Lambrechts_2018_LUAD_6149v1,397
Lymphoid_Normal,BT2A_Lambrechts_2018_LUAD_6149v1,288
Lymphoid_Normal,BT2B_Lambrechts_2018_LUAD_6149v1,857
Lymphoid_Normal,BT1249_Lambrechts_2018_LUAD_6149v1,24
Lymphoid_Tumor,1247_Lambrechts_2018_LUAD_6149v1,0
Lymphoid_Tumor,BT1A_Lambrechts_2018_LUAD_6149v1,0
Lymphoid_Tumor,BT1B_Lambrechts_2018_LUAD_6149v1,1
Lymphoid_Tumor,BT1C_Lambrechts_2018_LUAD_6149v1,0
Lymphoid_Tumor,BT2A_Lambrechts_2018_LUAD_6149v1,0
Lymphoid_Tumor,BT2B_Lambrechts_2018_LUAD_6149v1,1
Lymphoid_Tumor,BT1249_Lambrechts_2018_LUAD_6149v1,0
Mesothelium_Normal,1247_Lambrechts_2018_LUAD_6149v1,1
Mesothelium_Normal,BT1A_Lambrechts_2018_LUAD_6149v1,0
Mesothelium_Normal,BT1B_Lambrechts_2018_LUAD_6149v1,0
Mesothelium_Normal,BT1C_Lambrechts_2018_LUAD_6149v1,0
Mesothelium_Normal,BT2A_Lambrechts_2018_LUAD_6149v1,0
Mesothelium_Normal,BT2B_Lambrechts_2018_LUAD_6149v1,0
Mesothelium_Normal,BT1249_Lambrechts_2018_LUAD_6149v1,0
Myeloid_Normal,1247_Lambrechts_2018_LUAD_6149v1,105
Myeloid_Normal,BT1A_Lambrechts_2018_LUAD_6149v1,98
Myeloid_Normal,BT1B_Lambrechts_2018_LUAD_6149v1,102
Myeloid_Normal,BT1C_Lambrechts_2018_LUAD_6149v1,179
Myeloid_Normal,BT2A_Lambrechts_2018_LUAD_6149v1,181
Myeloid_Normal,BT2B_Lambrechts_2018_LUAD_6149v1,435
Myeloid_Normal,BT1249_Lambrechts_2018_LUAD_6149v1,30
Smooth muscle_Normal,1247_Lambrechts_2018_LUAD_6149v1,0
Smooth muscle_Normal,BT1A_Lambrechts_2018_LUAD_6149v1,0
Smooth muscle_Normal,BT1B_Lambrechts_2018_LUAD_6149v1,0
Smooth muscle_Normal,BT1C_Lambrechts_2018_LUAD_6149v1,1
Smooth muscle_Normal,BT2A_Lambrechts_2018_LUAD_6149v1,1
Smooth muscle_Normal,BT2B_Lambrechts_2018_LUAD_6149v1,3
Smooth muscle_Normal,BT1249_Lambrechts_2018_LUAD_6149v1,2
Unknown_Normal,1247_Lambrechts_2018_LUAD_6149v1,1
Unknown_Normal,BT1A_Lambrechts_2018_LUAD_6149v1,1
Unknown_Normal,BT1B_Lambrechts_2018_LUAD_6149v1,0
Unknown_Normal,BT1C_Lambrechts_2018_LUAD_6149v1,3
Unknown_Normal,BT2A_Lambrechts_2018_LUAD_6149v1,4
Unknown_Normal,BT2B_Lambrechts_2018_LUAD_6149v1,18
Unknown_Normal,BT1249_Lambrechts_2018_LUAD_6149v1,5
Unknown_Tumor,1247_Lambrechts_2018_LUAD_6149v1,0
Unknown_Tumor,BT1A_Lambrechts_2018_LUAD_6149v1,4
Unknown_Tumor,BT1B_Lambrechts_2018_LUAD_6149v1,0
Unknown_Tumor,BT1C_Lambrechts_2018_LUAD_6149v1,1
Unknown_Tumor,BT2A_Lambrechts_2018_LUAD_6149v1,25
Unknown_Tumor,BT2B_Lambrechts_2018_LUAD_6149v1,26
Unknown_Tumor,BT1249_Lambrechts_2018_LUAD_6149v1,1
Airway epithelium_Normal,LUAD1_He_Fan_2021_LUAD,87
Airway epithelium_Normal,LUAD2_He_Fan_2021_LUAD,768
Airway epithelium_Normal,LUAD3_He_Fan_2021_LUAD,1084
Airway epithelium_Normal,LUAD4_He_Fan_2021_LUAD,940
Airway epithelium_Normal,LUAD5_He_Fan_2021_LUAD,49
Airway epithelium_Normal,N1_He_Fan_2021_LUAD,1709
Airway epithelium_Normal,N2_He_Fan_2021_LUAD,168
Airway epithelium_Normal,N3_He_Fan_2021_LUAD,3891
Airway epithelium_Normal,N4_He_Fan_2021_LUAD,763
Airway epithelium_Normal,N5_He_Fan_2021_LUAD,344
Airway epithelium_Tumor,LUAD1_He_Fan_2021_LUAD,0
Airway epithelium_Tumor,LUAD2_He_Fan_2021_LUAD,0
Airway epithelium_Tumor,LUAD3_He_Fan_2021_LUAD,0
Airway epithelium_Tumor,LUAD4_He_Fan_2021_LUAD,0
Airway epithelium_Tumor,LUAD5_He_Fan_2021_LUAD,0
Airway epithelium_Tumor,N1_He_Fan_2021_LUAD,0
