cell_type_tumor,sample,0
T cell CD8 dividing,Guo_Zhang_2018_P1118_TTC,3
T cell CD8 dividing,Guo_Zhang_2018_P1118_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P1120_TTC,9
T cell CD8 dividing,Guo_Zhang_2018_P1120_TTH,1
T cell CD8 dividing,Guo_Zhang_2018_P1120_TTR,4
T cell CD8 dividing,Guo_Zhang_2018_P1120_TTY,2
T cell CD8 dividing,Guo_Zhang_2018_P1202_TTC,4
T cell CD8 dividing,Guo_Zhang_2018_P1202_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P1202_TTR,1
T cell CD8 dividing,Guo_Zhang_2018_P1202_TTY,0
T cell CD8 dividing,Guo_Zhang_2018_P1208_TTC,0
T cell CD8 dividing,Guo_Zhang_2018_P1208_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P1219_TTC,0
T cell CD8 dividing,Guo_Zhang_2018_P1219_TTH,0
T cell CD8 dividing,Guo_Zhang_2018_P1219_TTY,0
T cell CD8 dividing,He_Fan_2021_LUAD1,9
T cell CD8 dividing,He_Fan_2021_LUAD2,135
T cell CD8 dividing,He_Fan_2021_LUAD3,8
T cell CD8 dividing,He_Fan_2021_LUAD4,2
T cell CD8 dividing,He_Fan_2021_LUAD5,68
T cell CD8 dividing,Kim_Lee_2020_LUNG_T06,3
T cell CD8 dividing,Kim_Lee_2020_LUNG_T08,3
T cell CD8 dividing,Kim_Lee_2020_LUNG_T09,32
T cell CD8 dividing,Kim_Lee_2020_LUNG_T18,7
T cell CD8 dividing,Kim_Lee_2020_LUNG_T19,1
T cell CD8 dividing,Kim_Lee_2020_LUNG_T20,32
T cell CD8 dividing,Kim_Lee_2020_LUNG_T25,0
T cell CD8 dividing,Kim_Lee_2020_LUNG_T30,4
T cell CD8 dividing,Kim_Lee_2020_LUNG_T34,0
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT1A,7
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,2
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,12
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,6
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,9
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT1249,0
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1295,135
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1296,141
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1297,116
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1298,11
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1299,19
T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v2_BT1300,18
T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_BT1375,2
T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_BT1376,1
T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_BT1377,0
T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,4
T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,8
T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,6
T cell CD8 dividing,Laughney_Massague_2020_GSM3516662,0
T cell CD8 dividing,Laughney_Massague_2020_GSM3516663,3
T cell CD8 dividing,Laughney_Massague_2020_GSM3516667,2
T cell CD8 dividing,Laughney_Massague_2020_GSM3516669,4
T cell CD8 dividing,Laughney_Massague_2020_GSM3516670,3
T cell CD8 dividing,Laughney_Massague_2020_GSM3516672,54
T cell CD8 dividing,Laughney_Massague_2020_GSM3516674,0
T cell CD8 dividing,Maynard_Bivona_2020_LT_S66,2
T cell CD8 dividing,UKIM-V-2_P4_tumor_primary,10
T cell CD8 dividing,UKIM-V-2_P5_tumor_primary,5
T cell CD8 dividing,UKIM-V-2_P6_tumor_primary,16
T cell CD8 dividing,UKIM-V-2_P8_tumor_primary,11
T cell CD8 dividing,UKIM-V-2_P9_tumor_primary,22
T cell CD8 dividing,UKIM-V-2_P10_tumor_primary,2
T cell CD8 dividing,UKIM-V-2_P13_tumor_primary,26
T cell CD8 dividing,UKIM-V-2_P14_tumor_primary,3
T cell CD8 dividing,UKIM-V-2_P16_tumor_primary,5
T cell CD8 dividing,UKIM-V-2_P17_tumor_primary,0
T cell CD8 dividing,UKIM-V_P1_tumor_primary,0
T cell CD8 dividing,UKIM-V_P2_tumor_primary,12
T cell CD8 dividing,UKIM-V_P3_tumor_primary,8
T cell CD8 dividing,Zilionis_Klein_2019_p1t1,1
T cell CD8 dividing,Zilionis_Klein_2019_p1t2,2
T cell CD8 dividing,Zilionis_Klein_2019_p1t3,1
T cell CD8 dividing,Zilionis_Klein_2019_p1t4,3
T cell CD8 dividing,Zilionis_Klein_2019_p4t1,1
T cell CD8 dividing,Zilionis_Klein_2019_p4t2,1
T cell CD8 dividing,Zilionis_Klein_2019_p4t3,2
T cell CD8 dividing,Zilionis_Klein_2019_p6t1,1
T cell CD8 dividing,Zilionis_Klein_2019_p6t2,2
T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-1,81
T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-2,389
T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-3,254
T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-6,754
T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-7,240
T cell CD8 effector memory,Chen_Zhang_2020_NSCLC-11,391
T cell CD8 effector memory,Guo_Zhang_2018_P0616A_TTC,165
T cell CD8 effector memory,Guo_Zhang_2018_P0616A_TTH,11
T cell CD8 effector memory,Guo_Zhang_2018_P0616A_TTR,1
T cell CD8 effector memory,Guo_Zhang_2018_P0616A_TTY,3
T cell CD8 effector memory,Guo_Zhang_2018_P0616P_TTC,69
T cell CD8 effector memory,Guo_Zhang_2018_P0616P_TTH,4
T cell CD8 effector memory,Guo_Zhang_2018_P0706_TTC,123
T cell CD8 effector memory,Guo_Zhang_2018_P0706_TTH,9
T cell CD8 effector memory,Guo_Zhang_2018_P0706_TTR,0
T cell CD8 effector memory,Guo_Zhang_2018_P0706_TTY,0
T cell CD8 effector memory,Guo_Zhang_2018_P1010_TTC,151
T cell CD8 effector memory,Guo_Zhang_2018_P1010_TTH,33
T cell CD8 effector memory,Guo_Zhang_2018_P1010_TTR,0
T cell CD8 effector memory,Guo_Zhang_2018_P1010_TTY,3
T cell CD8 effector memory,Guo_Zhang_2018_P1118_TTC,151
T cell CD8 effector memory,Guo_Zhang_2018_P1118_TTH,22
T cell CD8 effector memory,Guo_Zhang_2018_P1120_TTC,122
T cell CD8 effector memory,Guo_Zhang_2018_P1120_TTH,21
T cell CD8 effector memory,Guo_Zhang_2018_P1120_TTR,3
T cell CD8 effector memory,Guo_Zhang_2018_P1120_TTY,14
T cell CD8 effector memory,Guo_Zhang_2018_P1202_TTC,132
T cell CD8 effector memory,Guo_Zhang_2018_P1202_TTH,41
T cell CD8 effector memory,Guo_Zhang_2018_P1202_TTR,3
T cell CD8 effector memory,Guo_Zhang_2018_P1202_TTY,3
T cell CD8 effector memory,Guo_Zhang_2018_P1208_TTC,32
T cell CD8 effector memory,Guo_Zhang_2018_P1208_TTH,6
T cell CD8 effector memory,Guo_Zhang_2018_P1219_TTC,11
T cell CD8 effector memory,Guo_Zhang_2018_P1219_TTH,9
T cell CD8 effector memory,Guo_Zhang_2018_P1219_TTY,5
T cell CD8 effector memory,He_Fan_2021_LUAD1,119
T cell CD8 effector memory,He_Fan_2021_LUAD2,310
T cell CD8 effector memory,He_Fan_2021_LUAD3,130
T cell CD8 effector memory,He_Fan_2021_LUAD4,41
T cell CD8 effector memory,He_Fan_2021_LUAD5,81
T cell CD8 effector memory,Kim_Lee_2020_LUNG_T06,297
T cell CD8 effector memory,Kim_Lee_2020_LUNG_T08,232
T cell CD8 effector memory,Kim_Lee_2020_LUNG_T09,683
T cell CD8 effector memory,Kim_Lee_2020_LUNG_T18,134
T cell CD8 effector memory,Kim_Lee_2020_LUNG_T19,175
T cell CD8 effector memory,Kim_Lee_2020_LUNG_T20,513
T cell CD8 effector memory,Kim_Lee_2020_LUNG_T25,210
T cell CD8 effector memory,Kim_Lee_2020_LUNG_T30,262
T cell CD8 effector memory,Kim_Lee_2020_LUNG_T34,84
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT1A,31
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT1B,26
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT1C,60
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT2A,11
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT2B,57
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT1249,0
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1295,296
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1296,421
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1297,422
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1298,259
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1299,538
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v2_BT1300,405
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_BT1375,85
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_BT1376,66
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_BT1377,43
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,80
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,86
T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,76
T cell CD8 effector memory,Laughney_Massague_2020_GSM3516662,2
T cell CD8 effector memory,Laughney_Massague_2020_GSM3516663,502
T cell CD8 effector memory,Laughney_Massague_2020_GSM3516667,658
T cell CD8 effector memory,Laughney_Massague_2020_GSM3516669,1
T cell CD8 effector memory,Laughney_Massague_2020_GSM3516670,37
T cell CD8 effector memory,Laughney_Massague_2020_GSM3516672,308
T cell CD8 effector memory,Laughney_Massague_2020_GSM3516674,5
T cell CD8 effector memory,Maynard_Bivona_2020_LT_S66,128
T cell CD8 effector memory,UKIM-V-2_P4_tumor_primary,209
T cell CD8 effector memory,UKIM-V-2_P5_tumor_primary,209
T cell CD8 effector memory,UKIM-V-2_P6_tumor_primary,254
T cell CD8 effector memory,UKIM-V-2_P8_tumor_primary,39
T cell CD8 effector memory,UKIM-V-2_P9_tumor_primary,681
T cell CD8 effector memory,UKIM-V-2_P10_tumor_primary,387
T cell CD8 effector memory,UKIM-V-2_P13_tumor_primary,512
T cell CD8 effector memory,UKIM-V-2_P14_tumor_primary,578
T cell CD8 effector memory,UKIM-V-2_P16_tumor_primary,207
T cell CD8 effector memory,UKIM-V-2_P17_tumor_primary,48
T cell CD8 effector memory,UKIM-V_P1_tumor_primary,15
T cell CD8 effector memory,UKIM-V_P2_tumor_primary,215
T cell CD8 effector memory,UKIM-V_P3_tumor_primary,374
T cell CD8 effector memory,Zilionis_Klein_2019_p1t1,96
T cell CD8 effector memory,Zilionis_Klein_2019_p1t2,111
T cell CD8 effector memory,Zilionis_Klein_2019_p1t3,71
T cell CD8 effector memory,Zilionis_Klein_2019_p1t4,82
T cell CD8 effector memory,Zilionis_Klein_2019_p4t1,177
T cell CD8 effector memory,Zilionis_Klein_2019_p4t2,143
T cell CD8 effector memory,Zilionis_Klein_2019_p4t3,156
T cell CD8 effector memory,Zilionis_Klein_2019_p6t1,170
T cell CD8 effector memory,Zilionis_Klein_2019_p6t2,138
T cell CD8 naive,Chen_Zhang_2020_NSCLC-1,125
T cell CD8 naive,Chen_Zhang_2020_NSCLC-2,105
T cell CD8 naive,Chen_Zhang_2020_NSCLC-3,17
T cell CD8 naive,Chen_Zhang_2020_NSCLC-6,9
T cell CD8 naive,Chen_Zhang_2020_NSCLC-7,64
T cell CD8 naive,Chen_Zhang_2020_NSCLC-11,29
T cell CD8 naive,Guo_Zhang_2018_P0616A_TTC,1
T cell CD8 naive,Guo_Zhang_2018_P0616A_TTH,0
T cell CD8 naive,Guo_Zhang_2018_P0616A_TTR,0
T cell CD8 naive,Guo_Zhang_2018_P0616A_TTY,0
T cell CD8 naive,Guo_Zhang_2018_P0616P_TTC,0
T cell CD8 naive,Guo_Zhang_2018_P0616P_TTH,0
T cell CD8 naive,Guo_Zhang_2018_P0706_TTC,1
T cell CD8 naive,Guo_Zhang_2018_P0706_TTH,5
T cell CD8 naive,Guo_Zhang_2018_P0706_TTR,0
T cell CD8 naive,Guo_Zhang_2018_P0706_TTY,3
T cell CD8 naive,Guo_Zhang_2018_P1010_TTC,0
T cell CD8 naive,Guo_Zhang_2018_P1010_TTH,0
T cell CD8 naive,Guo_Zhang_2018_P1010_TTR,0
T cell CD8 naive,Guo_Zhang_2018_P1010_TTY,0
T cell CD8 naive,Guo_Zhang_2018_P1118_TTC,0
T cell CD8 naive,Guo_Zhang_2018_P1118_TTH,1
T cell CD8 naive,Guo_Zhang_2018_P1120_TTC,0
T cell CD8 naive,Guo_Zhang_2018_P1120_TTH,3
T cell CD8 naive,Guo_Zhang_2018_P1120_TTR,0
T cell CD8 naive,Guo_Zhang_2018_P1120_TTY,3
T cell CD8 naive,Guo_Zhang_2018_P1202_TTC,3
T cell CD8 naive,Guo_Zhang_2018_P1202_TTH,1
T cell CD8 naive,Guo_Zhang_2018_P1202_TTR,1
T cell CD8 naive,Guo_Zhang_2018_P1202_TTY,0
T cell CD8 naive,Guo_Zhang_2018_P1208_TTC,8
T cell CD8 naive,Guo_Zhang_2018_P1208_TTH,15
T cell CD8 naive,Guo_Zhang_2018_P1219_TTC,6
T cell CD8 naive,Guo_Zhang_2018_P1219_TTH,6
T cell CD8 naive,Guo_Zhang_2018_P1219_TTY,6
T cell CD8 naive,He_Fan_2021_LUAD1,15
T cell CD8 naive,He_Fan_2021_LUAD2,196
T cell CD8 naive,He_Fan_2021_LUAD3,28
T cell CD8 naive,He_Fan_2021_LUAD4,20
T cell CD8 naive,He_Fan_2021_LUAD5,68
T cell CD8 naive,Kim_Lee_2020_LUNG_T06,111
T cell CD8 naive,Kim_Lee_2020_LUNG_T08,83
T cell CD8 naive,Kim_Lee_2020_LUNG_T09,100
T cell CD8 naive,Kim_Lee_2020_LUNG_T18,76
T cell CD8 naive,Kim_Lee_2020_LUNG_T19,123
T cell CD8 naive,Kim_Lee_2020_LUNG_T20,133
T cell CD8 naive,Kim_Lee_2020_LUNG_T25,125
T cell CD8 naive,Kim_Lee_2020_LUNG_T30,19
T cell CD8 naive,Kim_Lee_2020_LUNG_T34,13
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT1A,9
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT1B,5
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT1C,15
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT2A,9
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT2B,2
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT1249,0
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1295,12
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1296,33
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1297,40
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1298,7
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1299,35
T cell CD8 naive,Lambrechts_Thienpont_2018_6149v2_BT1300,132
T cell CD8 naive,Lambrechts_Thienpont_2018_6653_BT1375,59
T cell CD8 naive,Lambrechts_Thienpont_2018_6653_BT1376,30
T cell CD8 naive,Lambrechts_Thienpont_2018_6653_BT1377,24
T cell CD8 naive,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,54
T cell CD8 naive,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,55
T cell CD8 naive,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,35
T cell CD8 naive,Laughney_Massague_2020_GSM3516662,2
T cell CD8 naive,Laughney_Massague_2020_GSM3516663,13
T cell CD8 naive,Laughney_Massague_2020_GSM3516667,23
T cell CD8 naive,Laughney_Massague_2020_GSM3516669,2
T cell CD8 naive,Laughney_Massague_2020_GSM3516670,5
T cell CD8 naive,Laughney_Massague_2020_GSM3516672,18
T cell CD8 naive,Laughney_Massague_2020_GSM3516674,3
T cell CD8 naive,Maynard_Bivona_2020_LT_S66,3
T cell CD8 naive,UKIM-V-2_P4_tumor_primary,26
T cell CD8 naive,UKIM-V-2_P5_tumor_primary,30
T cell CD8 naive,UKIM-V-2_P6_tumor_primary,87
T cell CD8 naive,UKIM-V-2_P8_tumor_primary,12
T cell CD8 naive,UKIM-V-2_P9_tumor_primary,110
T cell CD8 naive,UKIM-V-2_P10_tumor_primary,65
T cell CD8 naive,UKIM-V-2_P13_tumor_primary,73
T cell CD8 naive,UKIM-V-2_P14_tumor_primary,89
T cell CD8 naive,UKIM-V-2_P16_tumor_primary,32
T cell CD8 naive,UKIM-V-2_P17_tumor_primary,14
T cell CD8 naive,UKIM-V_P1_tumor_primary,8
T cell CD8 naive,UKIM-V_P2_tumor_primary,7
T cell CD8 naive,UKIM-V_P3_tumor_primary,11
T cell CD8 naive,Zilionis_Klein_2019_p1t1,1
T cell CD8 naive,Zilionis_Klein_2019_p1t2,0
T cell CD8 naive,Zilionis_Klein_2019_p1t3,0
T cell CD8 naive,Zilionis_Klein_2019_p1t4,0
T cell CD8 naive,Zilionis_Klein_2019_p4t1,3
T cell CD8 naive,Zilionis_Klein_2019_p4t2,1
T cell CD8 naive,Zilionis_Klein_2019_p4t3,4
T cell CD8 naive,Zilionis_Klein_2019_p6t1,0
T cell CD8 naive,Zilionis_Klein_2019_p6t2,0
T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-1,1
T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-2,9
T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-3,69
T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-6,199
T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-7,28
T cell CD8 terminally exhausted,Chen_Zhang_2020_NSCLC-11,140
T cell CD8 terminally exhausted,Guo_Zhang_2018_P0616A_TTC,1
T cell CD8 terminally exhausted,Guo_Zhang_2018_P0616A_TTH,0
T cell CD8 terminally exhausted,Guo_Zhang_2018_P0616A_TTR,0
T cell CD8 terminally exhausted,Guo_Zhang_2018_P0616A_TTY,0
T cell CD8 terminally exhausted,Guo_Zhang_2018_P0616P_TTC,8
T cell CD8 terminally exhausted,Guo_Zhang_2018_P0616P_TTH,4
T cell CD8 terminally exhausted,Guo_Zhang_2018_P0706_TTC,27
T cell CD8 terminally exhausted,Guo_Zhang_2018_P0706_TTH,4
T cell CD8 terminally exhausted,Guo_Zhang_2018_P0706_TTR,1
T cell CD8 terminally exhausted,Guo_Zhang_2018_P0706_TTY,4
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1010_TTC,12
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1010_TTH,1
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1010_TTR,0
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1010_TTY,0
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1118_TTC,2
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1118_TTH,3
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1120_TTC,62
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1120_TTH,10
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1120_TTR,0
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1120_TTY,7
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1202_TTC,8
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1202_TTH,3
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1202_TTR,5
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1202_TTY,1
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1208_TTC,17
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1208_TTH,3
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1219_TTC,1
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1219_TTH,1
T cell CD8 terminally exhausted,Guo_Zhang_2018_P1219_TTY,1
T cell CD8 terminally exhausted,He_Fan_2021_LUAD1,69
T cell CD8 terminally exhausted,He_Fan_2021_LUAD2,541
T cell CD8 terminally exhausted,He_Fan_2021_LUAD3,21
T cell CD8 terminally exhausted,He_Fan_2021_LUAD4,5
T cell CD8 terminally exhausted,He_Fan_2021_LUAD5,1018
T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T06,17
T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T08,32
T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T09,137
T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T18,73
T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T19,9
T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T20,144
T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T25,7
T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T30,6
T cell CD8 terminally exhausted,Kim_Lee_2020_LUNG_T34,1
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT1A,53
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT1B,49
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT1C,70
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT2A,43
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT2B,193
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT1249,2
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1295,879
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1296,1037
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1297,1006
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1298,169
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1299,195
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v2_BT1300,165
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_BT1375,10
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_BT1376,4
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_BT1377,0
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,21
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,29
T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,17
T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516662,0
T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516663,8
T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516667,8
T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516669,3
T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516670,18
T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516672,453
T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516674,2
T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S66,1
T cell CD8 terminally exhausted,UKIM-V-2_P4_tumor_primary,66
T cell CD8 terminally exhausted,UKIM-V-2_P5_tumor_primary,101
T cell CD8 terminally exhausted,UKIM-V-2_P6_tumor_primary,101
T cell CD8 terminally exhausted,UKIM-V-2_P8_tumor_primary,65
T cell CD8 terminally exhausted,UKIM-V-2_P9_tumor_primary,229
T cell CD8 terminally exhausted,UKIM-V-2_P10_tumor_primary,49
T cell CD8 terminally exhausted,UKIM-V-2_P13_tumor_primary,296
T cell CD8 terminally exhausted,UKIM-V-2_P14_tumor_primary,44
T cell CD8 terminally exhausted,UKIM-V-2_P16_tumor_primary,46
T cell CD8 terminally exhausted,UKIM-V-2_P17_tumor_primary,21
T cell CD8 terminally exhausted,UKIM-V_P1_tumor_primary,0
T cell CD8 terminally exhausted,UKIM-V_P2_tumor_primary,69
T cell CD8 terminally exhausted,UKIM-V_P3_tumor_primary,26
T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t1,4
T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t2,7
T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t3,7
T cell CD8 terminally exhausted,Zilionis_Klein_2019_p1t4,4
T cell CD8 terminally exhausted,Zilionis_Klein_2019_p4t1,15
T cell CD8 terminally exhausted,Zilionis_Klein_2019_p4t2,4
T cell CD8 terminally exhausted,Zilionis_Klein_2019_p4t3,12
T cell CD8 terminally exhausted,Zilionis_Klein_2019_p6t1,1
T cell CD8 terminally exhausted,Zilionis_Klein_2019_p6t2,0
T cell NK-like,Chen_Zhang_2020_NSCLC-1,46
T cell NK-like,Chen_Zhang_2020_NSCLC-2,15
T cell NK-like,Chen_Zhang_2020_NSCLC-3,3
T cell NK-like,Chen_Zhang_2020_NSCLC-6,36
T cell NK-like,Chen_Zhang_2020_NSCLC-7,66
T cell NK-like,Chen_Zhang_2020_NSCLC-11,54
T cell NK-like,Guo_Zhang_2018_P0616A_TTC,1
T cell NK-like,Guo_Zhang_2018_P0616A_TTH,0
T cell NK-like,Guo_Zhang_2018_P0616A_TTR,0
T cell NK-like,Guo_Zhang_2018_P0616A_TTY,2
T cell NK-like,Guo_Zhang_2018_P0616P_TTC,0
T cell NK-like,Guo_Zhang_2018_P0616P_TTH,0
T cell NK-like,Guo_Zhang_2018_P0706_TTC,2
T cell NK-like,Guo_Zhang_2018_P0706_TTH,1
T cell NK-like,Guo_Zhang_2018_P0706_TTR,0
T cell NK-like,Guo_Zhang_2018_P0706_TTY,0
T cell NK-like,Guo_Zhang_2018_P1010_TTC,6
T cell NK-like,Guo_Zhang_2018_P1010_TTH,3
T cell NK-like,Guo_Zhang_2018_P1010_TTR,0
T cell NK-like,Guo_Zhang_2018_P1010_TTY,0
T cell NK-like,Guo_Zhang_2018_P1118_TTC,3
T cell NK-like,Guo_Zhang_2018_P1118_TTH,0
T cell NK-like,Guo_Zhang_2018_P1120_TTC,2
T cell NK-like,Guo_Zhang_2018_P1120_TTH,1
T cell NK-like,Guo_Zhang_2018_P1120_TTR,0
T cell NK-like,Guo_Zhang_2018_P1120_TTY,0
T cell NK-like,Guo_Zhang_2018_P1202_TTC,2
T cell NK-like,Guo_Zhang_2018_P1202_TTH,2
T cell NK-like,Guo_Zhang_2018_P1202_TTR,0
T cell NK-like,Guo_Zhang_2018_P1202_TTY,0
T cell NK-like,Guo_Zhang_2018_P1208_TTC,8
T cell NK-like,Guo_Zhang_2018_P1208_TTH,0
T cell NK-like,Guo_Zhang_2018_P1219_TTC,12
T cell NK-like,Guo_Zhang_2018_P1219_TTH,1
T cell NK-like,Guo_Zhang_2018_P1219_TTY,2
T cell NK-like,He_Fan_2021_LUAD1,61
T cell NK-like,He_Fan_2021_LUAD2,407
T cell NK-like,He_Fan_2021_LUAD3,61
T cell NK-like,He_Fan_2021_LUAD4,32
T cell NK-like,He_Fan_2021_LUAD5,321
T cell NK-like,Kim_Lee_2020_LUNG_T06,92
T cell NK-like,Kim_Lee_2020_LUNG_T08,1
T cell NK-like,Kim_Lee_2020_LUNG_T09,67
