	BD_immune01	BD_immune02	BD_immune03	BD_immune04	BD_immune05	BD_immune06	BD_immune07	BD_immune08	BD_immune09	BD_immune10	BD_immune11	BD_immune12	BD_immune13	BD_immune14	BD_immune15	Chen_Zhang_2020_NSCLC-10	Chen_Zhang_2020_NSCLC-4	Chen_Zhang_2020_NSCLC-5	Chen_Zhang_2020_NSCLC-8	Chen_Zhang_2020_NSCLC-9	Kim_Lee_2020_BRONCHO_58	Kim_Lee_2020_EBUS_06	Kim_Lee_2020_EBUS_28	Kim_Lee_2020_EBUS_49	Kim_Lee_2020_LUNG_T28	Kim_Lee_2020_LUNG_T31	Lambrechts_Thienpont_2018_6149v2_BT1290	Lambrechts_Thienpont_2018_6149v2_BT1291	Lambrechts_Thienpont_2018_6149v2_BT1292	Lambrechts_Thienpont_2018_6653_scrBT1430m	Lambrechts_Thienpont_2018_6653_scrBT1431m	Lambrechts_Thienpont_2018_6653_scrBT1432m	Laughney_Massague_2020_GSM3516665	Maynard_Bivona_2020_LT_S01	Maynard_Bivona_2020_LT_S11	Maynard_Bivona_2020_LT_S42	Maynard_Bivona_2020_LT_S52	Maynard_Bivona_2020_LT_S56	Maynard_Bivona_2020_LT_S57	Maynard_Bivona_2020_LT_S58	Maynard_Bivona_2020_LT_S67	Maynard_Bivona_2020_LT_S71	Maynard_Bivona_2020_LT_S74	Maynard_Bivona_2020_LT_S79	Maynard_Bivona_2020_LT_S82	P044	P045	P046	P047	P048	P049	P20_T2	P23_T1	UKIM-V-2_P11_tumor_primary	UKIM-V-2_P12_tumor_primary	UKIM-V-2_P15_tumor_primary	UKIM-V-2_P7_tumor_primary	Wu_Zhou_2021_GSM4453576	Wu_Zhou_2021_GSM4453577	Wu_Zhou_2021_GSM4453578	Wu_Zhou_2021_GSM4453579	Wu_Zhou_2021_GSM4453580	Wu_Zhou_2021_GSM4453581	Wu_Zhou_2021_GSM4453582	Wu_Zhou_2021_GSM4453583	Wu_Zhou_2021_GSM4453584	Wu_Zhou_2021_GSM4453585	Wu_Zhou_2021_GSM4453586	Wu_Zhou_2021_GSM4453587	Wu_Zhou_2021_GSM4453588	Wu_Zhou_2021_GSM4453589	Wu_Zhou_2021_GSM4453590	Wu_Zhou_2021_GSM4453591	Wu_Zhou_2021_GSM4453592	Wu_Zhou_2021_GSM4453593	Wu_Zhou_2021_GSM4453594	Wu_Zhou_2021_GSM4453595	Wu_Zhou_2021_GSM4453596	Wu_Zhou_2021_GSM4453597	Wu_Zhou_2021_GSM4453598	Wu_Zhou_2021_GSM4453599	Wu_Zhou_2021_GSM4453600	Wu_Zhou_2021_GSM4453601	Wu_Zhou_2021_GSM4453602	Wu_Zhou_2021_GSM4453603	Wu_Zhou_2021_GSM4453604	Wu_Zhou_2021_GSM4453605	Wu_Zhou_2021_GSM4453606	Wu_Zhou_2021_GSM4453607	Wu_Zhou_2021_GSM4453608	Wu_Zhou_2021_GSM4453609	Wu_Zhou_2021_GSM4453610	Wu_Zhou_2021_GSM4453611	Wu_Zhou_2021_GSM4453612	Wu_Zhou_2021_GSM4453613	Wu_Zhou_2021_GSM4453614	Wu_Zhou_2021_GSM4453615	Wu_Zhou_2021_GSM4453616	Wu_Zhou_2021_GSM4453617	Zilionis_Klein_2019_p2t1	Zilionis_Klein_2019_p2t2	Zilionis_Klein_2019_p3t1	Zilionis_Klein_2019_p3t2	Zilionis_Klein_2019_p3t3	Zilionis_Klein_2019_p5t1	Zilionis_Klein_2019_p5t2	Zilionis_Klein_2019_p7t1	Zilionis_Klein_2019_p7t2	p019t	p030t	p033t
Tumor LUSC_LUAD_mitotic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.536691597591305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9459101490553132	0.0	0.0	0.0	0.0	8.064636475774222	0.0	2.772588722239781	2.5649493574615367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor LUSC_mainly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.197224577336219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.39638057119949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor LUSC_mainly2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	7.513709247839705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor LUSC_mitotic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	6.906754778648553	0.0	0.0	0.0	0.0	0.0	0.0	7.428333194190806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor LUSC_mitotic2	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.916807490937603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor cells LUAD	0.0	2.0794415416798357	1.3862943611198906	3.9318256327243257	0.0	1.6094379124341003	2.3978952727983707	0.0	0.0	0.0	0.0	1.6094379124341003	2.3025850929940455	0.0	1.6094379124341003	0.0	0.0	0.0	4.060443010546419	1.3862943611198906	0.0	0.0	1.791759469228055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.912023005428146	0.0	4.477336814478206	0.0	2.3978952727983707	0.0	4.948759890378168	1.3862943611198906	0.0	0.0	0.0	1.0986122886681096	1.0986122886681096	2.0794415416798357	3.828641396489095	1.791759469228055	2.0794415416798357	0.0	1.9459101490553132	0.0	4.07753744390572	0.0	0.0	1.0986122886681096	1.6094379124341003	1.6094379124341003	0.0	0.0	0.0	5.940171252720432	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	3.4657359027997265	4.23410650459726	0.0	2.772588722239781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	2.0794415416798357	1.6094379124341003	2.70805020110221
Tumor cells LUAD MSLN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor cells LUAD mitotic	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3025850929940455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	1.6094379124341003	0.0	0.0	0.0	3.5553480614894135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	2.0794415416798357	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor cells LUSC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096
Tumor cells NSCLC mixed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor mitotic_LUSC	0.0	0.0	0.0	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3025850929940455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6390573296152584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.498869733976931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor mitotic_mixed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	0.0	0.0	6.075346031088684	0.0	0.0	0.0	5.468060141135131	0.0	1.0986122886681096	0.0	1.791759469228055	2.70805020110221	3.6635616461296463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.327936783729195	0.0	2.0794415416798357	0.0	0.0	0.0	0.0	4.68213122712422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumor mixed_LUAD	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	4.127134385045092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04305126783455	7.391415234675358	1.3862943611198906	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	1.0986122886681096	1.3862943611198906	1.6094379124341003	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096
cDC1	0.0	1.3862943611198906	2.3025850929940455	1.791759469228055	1.0986122886681096	3.0910424533583156	2.197224577336219	2.4849066497880004	0.0	2.3978952727983707	2.3978952727983707	1.791759469228055	2.9444389791664403	1.9459101490553132	1.9459101490553132	2.9444389791664403	1.9459101490553132	2.5649493574615367	2.772588722239781	0.0	1.791759469228055	0.0	0.0	0.0	1.9459101490553132	2.8903717578961645	2.197224577336219	1.0986122886681096	0.0	0.0	1.3862943611198906	1.0986122886681096	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	1.3862943611198906	1.0986122886681096	1.6094379124341003	1.6094379124341003	2.0794415416798357	1.6094379124341003	0.0	2.5649493574615367	1.3862943611198906	2.0794415416798357	1.9459101490553132	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	2.3978952727983707	1.6094379124341003	1.0986122886681096	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	2.833213344056216	0.0	0.0	0.0	1.0986122886681096	0.0	1.6094379124341003	1.791759469228055	1.791759469228055	0.0	0.0	0.0	1.0986122886681096	0.0	1.791759469228055	1.3862943611198906
cDC2	0.0	3.2188758248682006	4.0943445622221	4.290459441148391	1.0986122886681096	3.7135720667043075	4.454347296253507	3.8501476017100584	2.6390573296152584	3.3672958299864737	3.2188758248682006	3.4657359027997265	4.48863636973214	3.044522437723423	3.951243718581427	5.433722003554239	2.197224577336219	3.4339872044851463	7.029087564149662	0.0	3.7612001156935624	0.0	3.1780538303479453	1.6094379124341003	3.4011973816621555	3.9318256327243257	4.382026634673881	4.189654742026425	4.025351690735149	2.772588722239781	2.833213344056216	1.0986122886681096	5.204006687076795	0.0	0.0	0.0	1.791759469228055	1.0986122886681096	2.197224577336219	3.8066624897703196	0.0	2.9444389791664403	1.6094379124341003	3.4011973816621555	2.197224577336219	4.6913478822291435	5.099866427824198	3.7135720667043075	3.8918202981106265	4.025351690735149	4.1588830833596715	4.1588830833596715	8.070593539949519	3.6888794541139363	3.737669618283368	4.2484952420493585	4.394449154672438	2.833213344056216	0.0	2.0794415416798357	3.8918202981106265	2.5649493574615367	2.0794415416798357	3.4965075614664802	3.044522437723423	3.784189633918261	2.70805020110221	0.0	3.6109179126442243	4.189654742026425	2.5649493574615367	0.0	0.0	0.0	2.0794415416798357	1.0986122886681096	0.0	1.791759469228055	2.4849066497880004	2.9444389791664403	1.3862943611198906	1.0986122886681096	0.0	1.3862943611198906	3.7612001156935624	2.3025850929940455	1.3862943611198906	1.0986122886681096	2.6390573296152584	0.0	1.0986122886681096	2.6390573296152584	0.0	3.3672958299864737	4.04305126783455	5.075173815233827	2.70805020110221	1.3862943611198906	1.9459101490553132	0.0	1.0986122886681096	3.4657359027997265	3.784189633918261	3.988984046564274	3.2580965380214817	3.7612001156935624	3.6109179126442243	3.295836866004329	2.9444389791664403	3.988984046564274	4.04305126783455
myeloid dividing	2.995732273553991	1.6094379124341003	1.791759469228055	3.295836866004329	2.3978952727983707	3.044522437723423	2.4849066497880004	4.6443908991413725	2.6390573296152584	3.1354942159291497	3.7612001156935624	2.9444389791664403	1.6094379124341003	2.3025850929940455	5.726847747587197	2.9444389791664403	0.0	1.0986122886681096	5.361292165709425	0.0	3.295836866004329	1.3862943611198906	3.044522437723423	0.0	2.772588722239781	2.0794415416798357	2.5649493574615367	2.6390573296152584	2.772588722239781	1.9459101490553132	0.0	0.0	3.988984046564274	0.0	0.0	0.0	1.791759469228055	0.0	1.3862943611198906	2.197224577336219	0.0	0.0	2.0794415416798357	0.0	1.791759469228055	2.197224577336219	4.025351690735149	1.9459101490553132	4.060443010546419	1.3862943611198906	2.6390573296152584	3.6109179126442243	6.803505257608338	3.4965075614664802	2.70805020110221	3.295836866004329	3.3672958299864737	3.1354942159291497	0.0	2.197224577336219	4.31748811353631	4.7535901911063645	2.3025850929940455	2.9444389791664403	2.3025850929940455	2.9444389791664403	3.2188758248682006	1.3862943611198906	2.3025850929940455	2.772588722239781	2.9444389791664403	3.1780538303479453	1.791759469228055	0.0	3.2188758248682006	0.0	0.0	1.6094379124341003	1.3862943611198906	3.2188758248682006	2.3978952727983707	1.3862943611198906	0.0	0.0	4.356708826689592	2.3978952727983707	0.0	0.0	1.791759469228055	1.3862943611198906	1.791759469228055	0.0	1.0986122886681096	2.8903717578961645	2.6390573296152584	5.043425116919247	1.3862943611198906	1.791759469228055	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	2.197224577336219	2.0794415416798357	1.3862943611198906	1.3862943611198906	2.0794415416798357	2.70805020110221	3.4657359027997265
pDC	1.0986122886681096	1.9459101490553132	3.4965075614664802	3.0910424533583156	0.0	3.295836866004329	4.663439094112067	3.044522437723423	2.4849066497880004	3.951243718581427	1.3862943611198906	3.737669618283368	2.772588722239781	2.0794415416798357	1.3862943611198906	3.4011973816621555	1.3862943611198906	2.70805020110221	1.9459101490553132	0.0	1.3862943611198906	1.0986122886681096	0.0	1.6094379124341003	2.3978952727983707	2.3978952727983707	2.4849066497880004	1.0986122886681096	0.0	1.3862943611198906	1.3862943611198906	0.0	1.6094379124341003	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	3.784189633918261	0.0	1.0986122886681096	1.0986122886681096	2.0794415416798357	2.0794415416798357	4.204692619390966	2.5649493574615367	3.332204510175204	3.295836866004329	3.951243718581427	3.526360524616161	2.70805020110221	2.3025850929940455	1.3862943611198906	1.9459101490553132	4.174387269895637	2.197224577336219	1.0986122886681096	0.0	1.3862943611198906	0.0	0.0	1.6094379124341003	3.044522437723423	0.0	1.0986122886681096	0.0	1.0986122886681096	2.6390573296152584	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9459101490553132	1.9459101490553132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3025850929940455	2.4849066497880004	1.9459101490553132	0.0	1.6094379124341003	0.0	0.0	2.197224577336219	1.6094379124341003	2.197224577336219	1.9459101490553132	2.4849066497880004	3.2188758248682006	3.4657359027997265	1.3862943611198906	3.1780538303479453	2.833213344056216
stromal dividing	0.0	0.0	0.0	0.0	0.0	0.0	3.4011973816621555	1.0986122886681096	0.0	1.0986122886681096	0.0	0.0	1.6094379124341003	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	1.9459101490553132	0.0	0.0	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	1.0986122886681096	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.0	0.0	0.0	0.0	0.0	2.6390573296152584	0.0	1.0986122886681096	4.430816798843313	0.0	0.0	0.0	0.0	3.0910424533583156	2.70805020110221	0.0	0.0	0.0	0.0	1.0986122886681096	0.0	1.0986122886681096	3.58351893845611	0.0	0.0	0.0	0.0	0.0	0.0	3.6109179126442243	0.0	0.0	0.0	2.5649493574615367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0910424533583156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transitional club/AT2	0.0	4.394449154672438	2.8903717578961645	2.9444389791664403	1.0986122886681096	2.9444389791664403	4.74493212836325	4.477336814478206	0.0	0.0	3.9702919135521215	2.5649493574615367	2.3025850929940455	3.1780538303479453	5.062595033026967	4.990432586778736	1.791759469228055	1.9459101490553132	7.830425617820331	5.181783550292085	0.0	1.6094379124341003	1.0986122886681096	0.0	2.9444389791664403	2.8903717578961645	3.8918202981106265	3.044522437723423	2.5649493574615367	1.0986122886681096	2.8903717578961645	1.6094379124341003	4.356708826689592	0.0	3.58351893845611	0.0	0.0	1.9459101490553132	3.2188758248682006	1.3862943611198906	0.0	2.3978952727983707	0.0	1.0986122886681096	2.6390573296152584	2.3978952727983707	4.890349128221754	3.58351893845611	2.4849066497880004	2.197224577336219	3.4339872044851463	2.70805020110221	7.409741954080923	1.6094379124341003	1.0986122886681096	4.007333185232471	4.997212273764115	0.0	0.0	0.0	0.0	5.717027701406222	2.833213344056216	3.6888794541139363	2.3978952727983707	1.0986122886681096	0.0	0.0	2.772588722239781	1.0986122886681096	0.0	0.0	2.3025850929940455	0.0	0.0	0.0	1.0986122886681096	1.791759469228055	0.0	0.0	1.9459101490553132	0.0	0.0	0.0	2.995732273553991	0.0	0.0	0.0	4.634728988229636	3.6888794541139363	0.0	5.10594547390058	0.0	0.0	3.2580965380214817	3.295836866004329	1.9459101490553132	0.0	0.0	0.0	0.0	0.0	2.197224577336219	1.3862943611198906	4.852030263919617	4.499809670330265	2.3025850929940455	2.197224577336219	2.70805020110221	1.791759469228055	4.219507705176107
